,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
940,78.5,220,85.0,31.0,7,6,8,5,7,9,5,11,9,5,6,6,10,11,11,3.906,2.2485238157722085,5.649232384201548,0.406,0.09111665135808951,0.6407558063246295,0.142,2.1588767878231208,5.004067707649916,0.431,1.1477758824301276,2.2514630625902115,0.51,1.5151817346804883,4.110953425364469,5.626135160044958,0.6436950531426323,0.1806218552444846,0.22541607534511676,1.928145912609894,3.025777319055606,-11.344,5.183,3.6725888990946083,0.0,2.0692297598740326,0.0,0.045558325679044755,0.0,1.8384988846608061,4.087022700433016,0.45,0.32037790316231474,0.871486681537856,0.368,38.105,38.755,10.83875628951103,5.329067217133274,9.710230937943491,0.558,0.1806218552444846,0.6343439556186298,0.285,5.145555412204877,9.077331957166816,0.567,0.6343439556186298,1.0403818862082312,0.61,4.379718745968263,7.765294800670881,0.564,0.13438266030189652,0.2716552702877048,0.495,-3.2,-2.2,-5.4,-4.5,-7.5,-11.9,0.432,0.113,0.399,5.8,15.9,10.9,3.7,0.3,0.7,22.5,13.8
941,78.0,230,82.25,36.5,5,9,8,10,9,9,7,14,11,8,11,8,7,5,12,3.513,3.063092336853507,5.861900893582453,0.54,0.21012726780395347,0.52856756024912,0.398,2.846466287571081,5.337665854318983,0.533,1.2672623883021932,1.793663688058489,0.707,2.430544272948823,7.026805399760184,9.457349672709007,1.1611156241538048,1.1090395698758364,0.9010946505241171,1.3712428919577582,2.2202452326615867,2.563,3.982,5.597617113457894,0.0,1.8998104522068782,0.15813701597617114,0.26428378012456,0.598,2.6428378012456,4.4365014893040895,0.596,0.04765773084213377,0.6325480639046845,0.075,25.851,25.853,7.661470622364909,3.7516729199706034,8.083858739798089,0.474,0.15812478242370326,0.4202220245232662,0.376,3.5935481375469003,7.663636715274822,0.469,0.6866514524426566,0.7386376822805865,0.93,2.6967856728426107,6.236181487641667,0.432,0.2101110122616331,0.6866514524426566,0.306,0.1,1.8,1.9,4.2,5.5,9.6,0.572,0.09,0.306,9.6,25.8,18.0,6.2,2.0,3.0,17.1,12.9
942,80.5,190,86.0,30.5,7,1,7,6,6,3,5,5,5,4,1,3,7,2,5,3.034,1.877555310315834,4.517315676073362,0.416,0.0,0.15155814808975773,0.0,1.877555310315834,4.364286089652636,0.43,0.7092332755268275,2.485259341005834,0.285,0.4017026643544065,4.587403734571158,4.989106398925564,0.5091176625151086,0.1521257516615677,0.25403523578436543,3.2974932997004576,2.9051587720223657,-16.448,2.924,3.755110620631668,0.0,2.5853171475116925,0.0,0.05002890325292975,0.0,1.877555310315834,4.059698355142151,0.462,0.0,0.25161595459561725,0.0,38.058,37.916,11.410908323662834,5.702500263740903,9.573583711361959,0.596,0.0,0.5110243696592468,0.0,5.702500263740903,9.066990188838487,0.629,0.1521257516615677,0.45933115307521905,0.331,4.992087772971834,7.943031965397195,0.628,0.5597636881527589,0.6616731722755567,0.846,-6.4,-2.4,-8.8,-17.8,-15.6,-33.4,0.398,0.034,0.55,1.7,17.2,9.8,3.5,0.3,0.7,37.0,15.1
943,73.0,200,76.0,42.5,6,13,8,5,6,6,9,6,5,6,13,10,9,7,9,4.461,2.6944320844828105,7.139746670226336,0.418,0.584734952982706,1.6163270149209459,0.362,2.109697131500104,5.525080834149091,0.382,1.436919699801252,2.2442526178398743,0.64,1.3920678710213283,4.460988683740322,5.85305655476165,0.26744979383583994,0.3151876116736153,0.45193567599761775,1.2575123846815581,3.2936271590232282,-5.594,11.178,2.5150247693631163,0.0,2.109697131500104,0.08970365755984694,0.22259796505591653,0.403,1.1661475482780101,2.7841357420426567,0.419,0.8538459256622468,2.5150247693631163,0.339,33.711,33.58,10.72805241215009,5.228111971411555,9.332221560452652,0.575,0.27016081000595593,1.4441929720071474,0.187,4.9579511614055995,7.889696247766528,0.628,0.31351995235259084,0.49696247766527707,0.631,3.967361524717094,5.678379988088148,0.699,0.67540202501489,1.7093508040500298,0.395,-2.0,-2.0,-4.0,0.5,-3.9,-3.3,0.456,0.226,0.314,4.9,17.5,10.8,1.6,0.6,1.4,13.4,15.1
944,78.5,185,81.0,30.5,8,6,6,7,6,7,5,7,7,8,4,9,4,6,10,1.258,1.4433448002116962,4.149245832230749,0.358,0.08298491664461499,0.5097644879597777,0.163,1.3544323895210375,3.648372585340038,0.371,0.7587192378936227,0.9306165652288967,0.815,2.2909764487959783,5.144604999472629,7.435581448268607,0.7587192378936227,0.4223183208522308,1.1783567134268538,1.5233659698332895,2.1056850543191645,-3.315,4.664,2.3680338713945495,0.0,1.0195289759195554,0.08298491664461499,0.16893358031225195,0.491,1.0165652288965337,2.800740936755756,0.363,0.16893358031225195,0.6727705742259857,0.251,18.895,18.962,11.73336145976163,5.820904967830399,12.14977323067187,0.482,0.0826916991878494,0.5050100200400802,0.164,5.738213268642549,11.64476321063179,0.493,0.5906549941989242,0.6674401434447844,0.885,4.725239953591394,9.79010652884717,0.483,0.4193650458812362,1.1783567134268538,0.356,-3.1,-1.0,-4.2,1.7,-3.4,-1.7,0.409,0.123,0.224,9.0,20.1,14.5,4.1,0.8,3.7,25.0,9.9
945,79.0,195,85.0,30.5,8,7,7,6,4,4,6,14,5,7,6,7,3,6,12,3.872,2.9529465509365007,5.949748743718593,0.52,0.2814070351758794,0.6560073092736409,0.429,2.6678848789401552,5.293741434444953,0.504,0.8899040657834628,1.4508908177249888,0.613,0.7492005481955231,5.615334463424176,6.364535011619699,0.6560073092736409,0.41804668144477775,0.9821358716912245,1.732297852900868,1.922284522101969,-5.051,9.978,4.498857925993605,0.0,2.2494289629968023,0.0438556418455916,0.0438556418455916,1.0,2.2037460027409774,4.354499771585199,0.506,0.42211055276381915,0.8899040657834628,0.474,30.646,30.676,10.577128699960884,5.1461729038988135,9.83048637371235,0.538,0.28113182944321297,0.9364975876907029,0.3,4.866866605815622,8.895814317381669,0.547,0.23366801408267054,0.41804668144477775,0.559,4.494458208371365,8.003129482331465,0.562,0.14056591472160648,0.4618594340852784,0.304,-2.1,-0.8,-2.9,-2.0,-4.8,-6.8,0.537,0.11,0.244,3.0,21.0,12.4,4.0,0.8,3.2,20.8,13.7
946,82.5,225,89.0,30.0,17,17,11,7,12,10,8,18,6,10,7,15,17,11,14,14.829,5.733046246710466,10.883821932681869,0.545,0.4019212720145752,1.5324536704760856,0.262,5.330094407331751,9.349307127477502,0.57,3.4183919468521693,3.9718066213953156,0.861,1.8344099081690868,6.038416913755318,7.872826821924405,0.2256942527466461,1.1323965450560785,0.7807141936315587,0.8296067281326489,2.6659791156374886,5.999,5.775,8.547525718176633,0.20199120337142756,2.8412742229338046,0.09996503432157383,0.12572921842507223,0.795,4.170706122674322,7.31599771802941,0.57,1.055300980879295,1.911702460479582,0.552,54.339,54.299,9.281938893902284,4.453268015985562,8.751837050406087,0.53,0.3784968415624597,1.0828928709552663,0.35,4.075802500966868,7.672038159082121,0.531,0.3001160242361738,0.5527910274590693,0.543,3.471445146319454,6.037385587211551,0.575,0.30114735077994076,1.0808302178677325,0.279,2.4,0.1,2.4,7.6,4.8,12.4,0.605,0.141,0.365,7.4,25.2,16.1,1.3,2.0,2.6,6.2,21.6
947,78.0,210,78.0,28.0,16,5,6,11,12,13,5,17,9,6,10,8,9,12,11,13.66,5.000638076367666,9.862108338650637,0.509,0.04701615340699198,0.04701615340699198,1.0,4.953621922960673,9.815092185243646,0.505,2.7993417738523023,4.494744265708433,0.623,2.155220472176512,6.404614528343257,8.559835000519769,0.9628908217751958,0.9444941053448248,0.43824526487999876,1.1697618967659604,2.6020812602249923,8.441,4.056,9.357154851059546,0.04701615340699198,3.3042952614433956,0.0902710145414246,0.0902710145414246,1.0,4.585955603317998,8.89733687073916,0.515,0.2745743358968331,0.825603653826779,0.333,59.554,59.291,8.24543353966032,4.0773810527736085,7.810966251201701,0.528,0.09161592821844801,0.5978647686832741,0.153,3.98576512455516,7.210268000202393,0.553,0.45996862930292964,0.7367054021689634,0.624,3.0875512303722323,5.52812399858326,0.559,0.4373007707746539,0.9426051171341352,0.464,1.6,0.7,2.2,5.2,3.5,8.7,0.542,0.005,0.456,8.5,25.9,17.1,5.3,1.7,1.5,9.0,21.0
948,80.5,245,81.0,29.0,10,8,7,4,6,4,5,8,6,6,8,6,9,5,11,10.448,3.9560471441523126,7.803445149592022,0.514,0.10661831368993656,0.4538893925657299,0.235,3.848413417951043,7.348540344514961,0.524,2.5913327289211243,3.7681958295557574,0.688,1.1758476881233002,5.108650039227134,6.284497727350436,0.5615231187669991,0.2687149920633473,0.2983451622908647,1.7373708068902995,3.0927767337481074,-0.158,4.957,7.053055303717136,0.0,2.860417044424298,0.026400725294650953,0.0802175883952856,0.329,3.5001269265639166,6.252910244786946,0.56,0.3208703535811424,1.015412511332729,0.316,55.15,54.809,11.347333467131312,5.513255122333924,10.003758506814576,0.567,0.32184495247130956,0.8327099563940229,0.387,5.19038843985477,9.167983360397017,0.566,0.29425824225948294,0.5108650039227136,0.576,4.409786713860863,7.770256709664474,0.568,0.483278293710887,0.887883376817676,0.544,-0.6,-1.7,-2.3,-2.9,-6.7,-9.6,0.561,0.058,0.483,4.7,21.4,12.9,3.3,0.5,1.0,15.5,18.3
949,79.5,240,78.0,31.0,8,7,11,7,9,8,6,14,9,11,4,8,16,12,12,5.077,3.5690152957798396,6.4913078198906575,0.586,0.47300202715154505,0.9047238773880462,0.523,3.0977332759997545,5.590023957245531,0.554,1.1162847840776462,2.064008845752196,0.541,1.933288285521224,5.515229832010339,7.448518117531563,1.503286442656183,0.7753369023444712,0.3893914220663344,2.019288654094232,3.1840502122946286,-3.803,5.405,5.505743596043983,0.3852816512070766,1.976288469807728,0.21500092143252045,0.21500092143252045,1.0,2.5352908655322812,4.73002027151545,0.536,0.3422814669205726,0.6450027642975614,0.531,32.558,32.502,10.680696572518615,5.168912682296475,9.047320164912929,0.59,0.3428712079256661,0.8184111746969418,0.419,4.826041474370808,8.228908990215988,0.586,0.47209402498307806,0.6909113285336287,0.683,3.964556027321396,6.678235185527044,0.594,0.3893914220663344,0.86493138883761,0.45,-0.4,-1.3,-1.7,-3.7,-5.5,-9.2,0.59,0.139,0.318,7.5,20.9,14.3,8.8,1.4,1.3,21.4,15.1
950,75.5,185,80.0,28.5,10,7,12,6,10,8,5,17,12,5,7,6,8,9,12,6.684,2.920024528712441,6.376199236444921,0.481,0.29687654540778985,0.780962554151089,0.38,2.61982473839337,5.5919134373825505,0.469,1.2694795561094296,2.2166043558245803,0.573,1.6472217276917298,5.6423898650117605,7.289611592703491,1.29717326370344,0.2689487519022867,0.3785204656402554,1.4312108084584498,2.510188351088009,-1.145,5.758,4.591616719086899,0.055387415188020504,2.24208256681107,0.0,0.025478210986489426,0.0,2.26977627440508,4.72786976044943,0.48,0.3245702530018001,0.83745771764287,0.388,50.553,50.597,10.01640413463249,4.80566041464909,8.990414451449691,0.557,0.4061900903215606,0.8920686997252804,0.455,4.4016838943020336,8.097238966737159,0.544,0.6740320572365952,0.8909619147380282,0.757,3.512935549538511,6.505682155068483,0.54,0.2158230725141807,0.7017016819179004,0.308,-0.9,-0.8,-1.6,0.7,-3.8,-3.0,0.504,0.122,0.348,6.2,20.8,13.5,7.1,0.5,1.2,16.3,14.1
951,78.5,225,80.25,35.0,2,8,6,4,5,7,8,11,5,7,4,9,10,4,10,6.334,3.4426350461133075,7.193675889328063,0.573,1.3546245059288538,3.13570487483531,0.432,2.092437417654809,4.057971014492753,0.516,1.1067193675889326,1.8460079051383398,0.6,1.415125164690382,6.7540624429432174,8.1691876076336,0.8617654808959156,0.3023553039985393,0.4265108636114662,1.7191040843214755,1.7045828008033597,0.291,12.282,2.9512516469038212,0.0,1.9050329380764166,0.12247694334650858,0.12247694334650858,1.0,1.3531488801054017,2.2134387351778653,0.611,0.6138603425559948,1.7220553359683797,0.356,37.95,38.339,8.582800803359504,4.197918568559431,8.400219098046376,0.511,0.18258170531312762,0.6704400219098047,0.272,4.018258170531314,7.729779076136572,0.52,0.24246850465583353,0.5492057695818879,0.441,3.530399853934636,6.511593938287385,0.542,0.24246850465583353,0.6704400219098047,0.362,-0.6,1.0,0.3,-3.6,-2.3,-5.9,0.584,0.436,0.257,5.3,25.5,15.4,4.9,0.5,1.3,17.7,15.6
952,79.0,225,81.25,34.0,4,10,9,10,7,4,8,13,5,5,5,6,12,5,10,6.399,2.528457519934012,6.215012372834754,0.502,1.1822930987077263,3.35551278526258,0.352,1.3472642287599672,2.859499587572175,0.471,0.7984602694528458,1.2647786637338467,0.631,1.2647786637338467,4.825626982407061,6.0904056461409075,0.549903766840803,0.27581315628755493,0.27581315628755493,1.8707726147924115,3.033944719163104,-11.975,13.879,1.3747594171020072,0.05499037668408029,1.5947209238383284,0.053890569150398686,0.053890569150398686,1.0,0.6323893318669234,1.428649986252406,0.443,0.6587847126752819,1.3747594171020072,0.479,50.918,50.759,10.480899938927088,5.047380760062255,8.742173801690342,0.6,0.3872416714277271,0.9112866683740816,0.425,4.662345593884829,7.83419689119171,0.595,0.33097578754506596,0.5240449969463543,0.632,4.056659902677358,6.812584960302607,0.595,0.27581315628755493,0.49756693394274915,0.554,-2.4,-1.9,-4.3,-6.0,-7.4,-13.4,0.52,0.54,0.204,4.6,19.3,11.6,3.2,0.5,0.9,21.6,13.7
953,82.5,215,90.0,27.5,9,8,9,7,5,7,6,11,9,8,7,5,12,7,12,4.334,4.428280022568465,8.219782127511827,0.543,0.06319170174905603,0.43748101210884943,0.144,4.365088320819409,7.789592465604792,0.56,1.6162492947354719,2.3696888155896016,0.682,1.4266741894883035,5.542033002728574,6.968707192216877,0.9357232758994836,1.0598986530382435,0.37351119580752745,1.745063148300855,2.7358482394213697,-0.614,4.567,6.727485786207196,0.12638340349811206,1.8738770018662387,0.0,0.0,,3.363742893103598,5.8622455622585825,0.574,0.9989149776485396,1.932207803480752,0.517,23.041,23.089,10.8221230889168,5.2243059465546375,10.075100697301748,0.537,0.37351119580752745,1.0598986530382435,0.352,4.850794750747109,9.020052839014252,0.538,0.2473905322881026,0.3080254666724415,0.803,4.16925808826714,7.589068387543853,0.549,0.4365715275672399,1.118108190047209,0.39,-0.4,-0.9,-1.3,-0.5,-1.7,-2.1,0.569,0.053,0.288,5.6,21.9,13.7,5.1,1.9,1.3,15.9,17.5
954,79.0,210,82.0,30.5,7,14,10,9,7,9,6,8,9,3,9,6,9,11,11,4.024,3.929869771294464,9.926464497722147,0.47,1.4791772122773919,4.063871888086145,0.364,2.4455386314481617,5.862592609636004,0.417,1.0307855137821547,1.4817541760618471,0.696,0.8349362661635452,4.652252086118667,5.487188352282213,0.8993603607749298,1.48448665345074,0.3872573878567149,1.5461782706732317,2.517173021068646,-3.2,14.12,3.223781694353688,0.0,1.9327228383415398,0.12884818922276933,0.12884818922276933,1.0,1.4791772122773919,3.0253554829506233,0.489,0.8375132299480006,2.700658046109245,0.31,21.731,21.691,7.352726937439492,3.5498593886865524,7.551519063205939,0.487,0.25300816006638704,1.035268083536951,0.244,3.2942695127011206,6.516250979668987,0.506,0.3872573878567149,0.7719330597943849,0.502,2.710801714997004,4.838135632289891,0.56,0.19362869392835744,0.9010188557466232,0.215,-1.2,0.1,-1.1,-0.1,6.0,5.9,0.49,0.409,0.149,3.5,18.4,11.1,4.9,2.6,1.2,12.8,19.4
955,80.0,225,82.0,28.5,7,12,11,6,12,3,5,14,6,4,9,4,11,8,11,5.839,3.52580564990473,7.360892497169526,0.559,1.1721757379946431,2.721674536768564,0.431,2.350537099936487,4.640764366387762,0.506,0.8072239251097674,1.176814955955044,0.686,1.731974705216359,6.6041776764108695,8.33615238162723,0.43144727031728947,0.5576168887158234,0.7476427558200984,1.4830033413415071,2.742914360414986,-0.52,12.274,3.3417833374754924,0.0,1.6701184657443462,0.0,0.12371247894402564,0.0,1.6701184657443462,2.969099494656615,0.563,0.6819650401789412,1.5464059868003204,0.441,36.213,35.953,10.842377548466054,5.295802853725697,9.034016632826189,0.6,0.24921425194003285,0.4984285038800657,0.5,5.049703779934914,8.53714571802075,0.591,0.31151781492504105,0.5622896559396992,0.554,4.361249408950575,7.040302617305928,0.619,0.3738213779100492,0.9361110338497481,0.399,-0.7,-0.7,-1.3,-1.6,-4.4,-6.0,0.573,0.37,0.16,6.5,26.2,16.0,2.3,1.0,2.5,15.8,15.1
956,76.0,180,80.25,40.0,8,10,11,6,8,5,7,5,9,6,6,8,13,4,10,7.311,3.2619412338114473,7.747110430302186,0.436,0.23729285614816878,1.060576521375853,0.224,3.023534326695447,6.680963654087175,0.453,1.3814232001114053,1.9105974098314997,0.723,1.7757972427238546,4.718425760286225,6.49422300301008,0.7698092187717588,0.23931623931623933,0.1591731266149871,1.4059323214037043,2.916318823295568,-1.619,6.39,4.985378081047207,0.0,2.1735134382398,0.0256231722601309,0.05236039548809358,0.489,2.4419997214872584,5.224899039131041,0.467,0.5302882606879264,1.4070463723715358,0.377,50.267,50.31,12.189544822102963,5.909441462929835,10.150347843371097,0.601,0.371774995030809,0.9528125621148876,0.39,5.5432319618366135,9.197535281256211,0.603,0.3183462532299742,0.42520373683164386,0.749,4.718425760286225,7.738262770820911,0.61,0.5031206519578613,1.0318425760286227,0.488,-1.2,-2.5,-3.8,0.1,-7.3,-7.1,0.474,0.137,0.247,7.3,18.5,13.0,4.4,0.4,0.5,14.1,16.2
957,78.5,205,82.0,35.0,12,11,7,7,5,5,7,7,6,5,4,5,11,9,11,12.166,5.093591794485746,9.749807095135035,0.545,0.4394843323609674,1.1413945610238074,0.385,4.65305354286252,8.606304695586713,0.541,2.1953138232803244,3.074282488002259,0.714,0.7893855274301309,6.606395857778771,7.3957813852089025,0.4110285122800415,0.5507068223724646,0.7248887150546647,1.3173990778206455,2.5199009144921867,-4.749,6.492,8.198437941093442,0.11593111884821682,2.5768325962171827,0.05796555942410841,0.05796555942410841,1.0,4.041780370753741,7.526037451773784,0.537,0.5575232897336972,1.0244095229133343,0.544,53.135,53.691,9.040770333947961,4.403568568288913,8.952114879588757,0.505,0.23154718667933175,0.7530498593805294,0.307,4.170978376264179,8.198022014862827,0.509,0.37756793503566705,0.8396193030489283,0.45,3.506583971242853,6.662718146430501,0.526,0.2909984913672683,0.6967275707288002,0.418,0.3,0.8,1.0,0.8,0.8,1.6,0.577,0.117,0.315,3.2,23.5,14.1,2.5,1.0,2.2,10.6,20.5
958,78.5,200,80.0,29.0,13,12,13,6,10,9,9,14,7,7,6,10,14,10,11,10.386,4.218247786563603,8.205706623548204,0.536,0.3533610711257469,0.9783684656794116,0.361,3.864886715437857,7.226233904521523,0.535,2.686648393902944,3.589927631968135,0.748,1.6055843669276124,5.501516743660409,7.1071011105880215,0.5786287539684105,1.160259333425858,0.9060015464837322,1.1539447478950169,2.3693716914170153,6.75,6.821,6.775698538836197,0.0,2.7098377141955714,0.0,0.023189320292627137,0.0,3.3381578687910403,6.049099836333879,0.552,0.4781416993670262,1.1528404945477493,0.415,50.713,50.437,8.88236810278169,4.214683664769912,8.50375716240062,0.522,0.45411106925471384,0.8837956262267782,0.514,3.75946229950235,7.6188512401609945,0.493,0.22650038662093305,0.5051846858457086,0.448,3.1299244602176977,6.08331185439261,0.515,0.40303745266371915,1.034795883974067,0.389,0.8,-0.1,0.7,5.5,3.8,9.4,0.586,0.119,0.437,6.3,21.4,13.8,3.3,2.1,3.0,10.5,17.5
959,80.5,200,81.0,31.0,13,13,7,8,12,12,7,17,7,7,5,10,4,7,11,8.441,4.016361494806724,7.388713995074419,0.561,0.25184709283649215,0.8083092408180749,0.312,3.7645144019702323,6.580404754256345,0.572,1.8372845058357428,2.815890352286112,0.652,1.7017667844522968,6.836790673752787,8.538557458205084,0.6140271977727808,0.30841762386422084,1.225270015429453,1.451118963486455,2.262129264529402,9.652,4.991,6.694335581968091,0.057565049791198204,2.5076774815290723,0.0,0.0,,3.345968519113396,5.412313952243281,0.618,0.4185458828568369,1.1704893457543635,0.358,46.695,46.664,7.589233670495457,3.6542088119321106,8.401680096005487,0.451,0.2772158409051946,0.8640493742499572,0.321,3.374592833876221,7.536430653180183,0.448,0.33481913252185846,0.6156351791530945,0.544,2.6797531287502148,6.195954054517402,0.433,0.3636207783301903,0.7236413509343391,0.502,0.1,1.9,2.0,0.8,2.0,2.8,0.587,0.109,0.381,6.5,25.4,16.1,3.1,0.6,4.2,14.4,15.7
960,78.5,200,82.0,27.0,8,7,6,9,7,7,7,12,6,5,6,4,12,3,12,4.282,2.508603145235893,4.571692876965772,0.553,0.04014801110083257,0.3237742830712304,0.124,2.4671600370027753,4.247918593894542,0.581,0.48436632747456065,1.418131359851989,0.342,2.1472710453283996,5.415585011236986,7.562856056565385,1.3766882516188714,0.681924505801954,0.12071733247718204,2.0643848288621647,2.4888318121359445,-4.032,5.299,4.04717853839038,0.08159111933395005,1.783348751156337,0.0,0.0,,2.022941720629047,3.2338575393154487,0.626,0.4442183163737281,1.0101757631822388,0.44,43.24,43.606,8.347475118103015,3.9733981562170344,7.705361647479705,0.542,0.4032472595514379,1.1236985735907903,0.359,3.5727193505480903,6.5829473008301616,0.543,0.12200155941842866,0.2401504380131175,0.508,3.008943723340825,5.420721919001972,0.555,0.4417740677888364,0.9246433976975647,0.478,-1.8,-0.2,-2.0,-3.4,-2.7,-6.0,0.534,0.071,0.31,8.5,20.0,14.5,6.7,1.2,0.4,28.4,11.4
961,79.5,200,86.0,26.0,11,12,8,8,8,12,8,16,6,9,5,12,7,6,12,6.726,4.3246265397047265,8.60033196470691,0.538,0.6115139337817769,1.386098249905361,0.441,3.71311260592295,7.2158644186249665,0.515,1.7138697184123932,2.405288139541656,0.713,1.426865845490813,5.399292466508149,6.826158311998962,0.5299787426108734,0.6089427593806184,0.6495389433393263,1.020820593459713,2.1515977498115184,1.751,7.567,5.788998573134155,0.12230278675635536,2.0383797792725895,0.0,0.0,,2.8961299903904956,5.501994700212574,0.526,0.8153519117090359,1.7122390145889754,0.476,34.341,34.486,7.308936959925768,3.3694832685727554,6.8591312416632855,0.533,0.5699704227802587,1.4614626225134841,0.39,2.7995128457924956,5.400916313866498,0.518,0.20298091979353944,0.40271414487038226,0.504,2.2733863016876414,4.176535405671868,0.544,0.32476947166966313,0.8119236791741578,0.4,0.5,0.2,0.6,4.6,3.0,7.6,0.568,0.161,0.28,5.8,19.9,13.3,2.8,1.1,2.2,9.6,17.0
962,81.0,220,84.0,31.0,13,14,8,7,10,14,11,18,6,7,9,8,11,12,12,16.903,6.961220620985406,12.745403346032798,0.571,0.6266541512524617,1.433677507223971,0.437,6.33353578856312,11.312756519978654,0.56,2.8652936521082952,4.298971159332266,0.667,2.213903152780079,5.948469143970303,8.16237229675038,0.5029724108736864,1.0559047304002647,0.830521556952255,0.8802017190289513,2.433932443856361,15.048,5.042,11.463235970772828,0.0,3.215725249848159,0.10100675464266655,0.10100675464266655,1.0,5.630611230743749,9.50288038576924,0.593,0.6019178031767065,1.7109307419063922,0.352,54.333,54.414,6.8530892784945046,3.3138530525232484,7.4067703164626755,0.463,0.2253831734480097,0.8027345903627744,0.281,3.0884698790752383,6.601977432278459,0.468,0.24905355239460433,0.4528246407174625,0.55,2.5121476090711954,5.49564450325284,0.457,0.32623957069871723,0.651449994486713,0.501,3.3,1.4,4.7,7.3,8.5,15.9,0.595,0.112,0.337,9.2,22.8,16.2,2.9,1.9,2.8,5.7,24.8
963,79.5,200,86.0,32.5,15,10,8,12,15,11,9,5,9,12,10,16,15,12,12,15.102,6.934101606882001,12.411621490017856,0.562,0.08748579776010389,0.28972569388086356,0.302,6.8466158091218965,12.118487258561924,0.565,3.206297678948223,4.3708813504301265,0.734,1.8621976951793542,7.775517920754642,9.637715615933995,0.4669696477844506,0.7711994268542658,0.999661684809648,2.124655088459666,2.8295886485303194,3.256,3.772,12.760428501866583,0.05908131796786236,3.525564031813018,0.1158902775523454,0.17497159552020777,0.662,6.26261970459341,10.749391332575883,0.583,0.4669696477844506,1.1963966888492128,0.39,49.288,50.249,8.258074787557963,4.027622440247566,7.744313319668053,0.533,0.19837210690760015,0.6285498218870027,0.316,3.8281358833011603,7.114649047742244,0.538,0.1705108559374316,0.3711118629226452,0.459,3.4291627694083466,6.342335170849171,0.541,0.22623335787776874,0.3989731138928138,0.567,1.3,1.7,2.9,-5.0,-1.5,-6.5,0.598,0.023,0.352,8.0,30.3,19.8,3.2,1.4,3.4,12.9,27.3
964,81.5,205,87.25,28.0,14,8,8,8,6,4,6,11,11,11,8,10,14,10,13,7.84,4.040721322267416,8.348717466437824,0.5,0.2699080713798698,1.2863423694543061,0.21,3.770813250887546,7.062375096983518,0.534,1.9736204829191453,2.8123104413043993,0.702,1.1072814050266853,4.491436100131753,5.598717505158438,1.2270942562245788,0.5691699604743083,0.20948616600790518,1.0467166670585193,2.246376811594203,5.5,6.036,6.461994216255614,0.15009522018197635,2.4212728939881973,0.11849622645945501,0.11849622645945501,1.0,3.112500881668352,5.895845578727107,0.528,0.5384995180213011,1.0480332917969577,0.514,42.533,42.504,10.658761528326748,5.148880105401846,9.403162055335969,0.567,0.3570487483530963,1.1080368906455864,0.322,4.790513833992096,8.292490118577076,0.578,0.29907773386034264,0.5428194993412385,0.551,4.283267457180502,7.213438735177866,0.594,0.21080368906455865,0.5375494071146245,0.392,0.5,-1.9,-1.4,5.1,-1.9,3.2,0.538,0.154,0.337,4.4,17.9,11.2,6.6,1.0,0.7,9.8,17.3
965,79.0,230,82.25,24.5,12,5,12,8,13,3,9,9,10,11,11,11,9,8,12,3.547,1.3440317409710045,3.0699470393396746,0.441,0.021821917565580887,0.16465628708574673,0.133,1.3222098234054234,2.904298846910038,0.455,0.8034433285509327,1.5354694723417825,0.523,1.6306923853552262,6.577495814609216,8.208188199964443,1.3470074570026749,0.21020354216230508,0.3986959203454049,1.5136475547762014,2.6527094898228927,-2.144,4.569,2.4559576314717395,0.0,1.793364861753193,0.0,0.07042527941619284,0.0,1.2289707210797602,2.598792000991906,0.473,0.09423100766955383,0.23706537718971962,0.397,56.457,56.745,9.96147678209534,4.862313860252005,8.670649396422593,0.574,0.23388844832143804,0.5881751696184687,0.398,4.630399154110496,8.083461097894089,0.573,0.49343554498193676,0.7746938056216408,0.637,3.8547184773988903,6.603154462948277,0.584,0.28125826063970394,0.7065997004141334,0.398,-2.4,-0.2,-2.6,-0.1,-4.6,-4.7,0.47,0.054,0.5,6.6,25.7,16.4,7.3,0.4,1.3,28.8,8.5
