,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
600,77.0,200,81.0,30.5,13,9,4,6,6,5,11,14,8,16,15,8,8,10,11,5.318,2.0,5.073,0.401,0.073,0.562,0.13,1.926,4.513,0.427,1.246,1.854,0.672,0.488,1.706,2.194,3.072,1.171,0.0,3.049,1.219,-5.683,9.122,2.148,1.536,1.586,0.707,1.098,0.644,0.365,0.902,0.405,0.854,2.512,0.34,44.543,44.54,8.61,3.535,7.657,0.562,1.537,3.782,0.406,2.001,3.878,0.516,0.488,0.537,0.909,0.22,0.366,0.601,1.293,2.975,0.435,-3.1,-0.1,-3.2,0.452,0.111,0.365,2.4,7.9,5.2,21.4,2.6,0.0,34.1,17.9
601,75.0,195,79.0,31.0,6,17,5,7,4,7,15,6,13,11,9,13,16,15,11,18.768,6.559,17.651,0.451,2.812,9.185,0.306,3.741,8.467,0.442,2.836,3.372,0.841,0.862,1.533,2.395,2.58,1.325,0.232,3.211,2.164,3.118,14.581,3.212,1.769,2.671,0.837,1.581,0.529,0.769,1.791,0.429,2.14,5.093,0.42,55.791,56.003,8.139,3.557,8.72,0.467,1.022,3.628,0.282,2.536,5.094,0.498,0.999,1.349,0.741,0.231,0.603,0.383,1.304,3.14,0.415,0.3,1.2,1.5,0.49,0.52,0.191,3.1,5.9,4.4,19.1,2.4,0.8,14.4,34.9
602,72.0,175,76.25,30.5,8,10,11,15,6,5,8,6,11,9,12,10,14,13,12,4.973,1.714,3.833,0.521,0.569,1.382,0.412,1.143,2.453,0.466,0.975,1.261,0.773,0.405,0.881,1.286,2.213,0.262,0.021,1.881,1.285,-1.929,12.683,1.238,1.024,0.951,0.453,0.524,0.865,0.167,0.476,0.351,0.524,1.452,0.361,25.021,25.049,4.358,1.81,4.812,0.453,0.738,2.453,0.301,1.073,2.357,0.455,0.307,0.357,0.86,0.19,0.31,0.613,0.571,1.69,0.338,-0.7,0.8,0.0,0.567,0.361,0.329,3.5,7.2,5.4,29.7,1.0,0.1,30.0,22.7
603,72.5,160,78.0,30.0,5,9,11,11,5,5,5,15,15,12,7,8,5,15,10,5.954,2.046,5.34,0.46,0.819,2.705,0.303,1.227,2.636,0.465,1.046,1.57,0.666,0.431,1.5,1.931,9.112,1.385,0.137,4.045,2.454,15.157,11.637,1.591,2.59,1.774,0.635,0.773,0.821,0.158,0.408,0.387,0.432,1.456,0.297,59.952,59.781,12.272,5.138,11.819,0.519,1.999,5.273,0.379,3.137,6.546,0.479,1.069,1.502,0.712,0.453,0.841,0.539,1.613,4.204,0.384,0.7,-0.8,-0.1,0.494,0.507,0.294,1.8,5.3,3.7,36.9,2.3,0.5,40.1,15.0
604,76.0,195,77.0,27.5,9,15,8,14,7,7,11,8,16,18,11,11,10,6,11,10.975,3.752,9.149,0.469,1.075,3.55,0.303,2.673,5.601,0.477,2.399,3.023,0.794,0.75,1.277,2.027,4.299,0.525,0.051,3.426,2.0,-4.4,11.746,2.7,1.377,2.301,0.925,1.274,0.726,0.425,0.925,0.459,1.327,3.401,0.39,47.912,47.876,9.476,3.951,8.65,0.548,1.574,3.9,0.404,2.373,4.75,0.5,0.627,0.95,0.66,0.5,0.701,0.713,1.25,3.099,0.403,0.0,-0.8,-0.7,0.524,0.388,0.33,3.4,5.8,4.6,30.5,1.1,0.2,24.6,26.1
605,69.5,170,71.0,29.5,5,13,11,17,4,7,6,13,10,16,4,10,16,16,11,5.46,1.785,5.163,0.435,0.92,2.838,0.324,0.866,2.325,0.372,0.973,1.541,0.631,0.324,0.836,1.16,1.948,0.135,0.0,2.054,1.675,-7.08,14.516,0.864,1.325,1.054,0.35,0.622,0.563,0.081,0.297,0.273,0.432,1.406,0.307,29.378,29.489,7.191,2.92,6.513,0.552,1.352,3.351,0.403,1.566,3.163,0.495,0.703,0.919,0.765,0.242,0.486,0.498,0.622,1.757,0.354,-2.1,-2.0,-4.2,0.467,0.55,0.298,2.6,5.9,4.4,25.5,0.5,0.0,26.0,25.1
606,72.5,175,80.25,30.5,12,17,7,18,6,3,14,18,13,10,5,15,16,14,12,16.632,6.078,13.868,0.524,2.371,7.345,0.323,3.71,6.523,0.569,2.104,2.474,0.85,0.738,1.736,2.474,5.394,1.948,0.079,3.5,2.527,6.526,14.376,3.368,2.711,1.922,0.895,1.159,0.772,0.791,1.421,0.557,2.026,3.946,0.513,62.713,62.817,9.471,3.975,9.843,0.481,1.526,5.315,0.287,2.447,4.528,0.54,1.026,1.157,0.887,0.5,0.762,0.656,0.921,2.605,0.354,1.1,1.0,2.1,0.556,0.53,0.178,2.4,6.0,4.1,28.4,3.1,0.2,19.0,25.8
607,74.0,205,77.0,30.0,11,18,9,9,8,6,14,14,17,16,15,16,17,6,13,14.042,4.623,9.311,0.559,1.157,2.911,0.397,3.465,6.401,0.541,3.645,3.844,0.948,0.622,1.512,2.134,5.511,1.445,0.134,1.8,1.69,20.357,10.938,3.956,3.09,2.577,1.511,2.201,0.687,0.468,0.843,0.555,1.489,3.355,0.444,45.938,45.998,6.423,2.711,7.38,0.435,1.0,4.046,0.247,1.712,3.332,0.514,0.464,0.622,0.746,0.289,0.601,0.481,0.955,2.11,0.453,4.9,1.8,6.7,0.638,0.313,0.413,2.9,7.3,5.1,35.0,3.1,0.6,14.1,24.6
608,69.5,165,73.25,28.5,5,16,19,18,5,7,18,17,13,9,11,14,14,13,12,19.537,6.806,14.756,0.572,3.267,8.463,0.386,3.536,6.293,0.562,2.658,3.12,0.852,0.902,1.439,2.341,5.34,2.194,0.171,3.366,2.243,0.659,15.172,3.66,2.342,2.317,1.269,1.78,0.713,0.562,0.878,0.64,1.707,3.635,0.47,60.431,60.144,7.755,3.268,8.146,0.476,1.22,4.121,0.296,2.049,4.024,0.509,0.878,1.098,0.8,0.415,0.706,0.588,0.757,2.219,0.341,2.5,1.5,3.9,0.606,0.574,0.211,3.2,5.5,4.3,34.0,3.7,0.5,17.3,29.3
609,71.0,185,73.25,30.5,6,8,9,11,6,5,7,15,10,8,11,7,15,9,11,3.098,1.096,2.78,0.464,0.39,1.147,0.34,0.706,1.634,0.432,0.512,0.829,0.618,0.218,0.637,0.855,2.609,0.488,0.0,1.389,1.0,0.999,14.418,0.633,0.754,0.902,0.267,0.488,0.547,0.05,0.145,0.345,0.39,0.999,0.39,22.063,22.15,3.903,1.634,3.805,0.513,0.635,2.073,0.306,1.0,1.732,0.577,0.341,0.388,0.879,0.122,0.122,1.0,0.538,1.22,0.441,0.2,0.1,0.3,0.493,0.413,0.298,2.3,6.1,4.3,33.3,2.2,0.0,30.6,18.8
610,77.5,235,80.25,31.5,9,10,7,14,5,6,13,16,15,14,13,8,18,12,12,11.097,4.023,8.308,0.5,0.263,0.976,0.269,3.763,7.333,0.513,2.785,4.0,0.696,0.524,1.476,2.0,6.335,1.93,0.071,3.738,2.286,9.715,8.278,4.047,2.237,3.0,1.714,2.118,0.809,0.31,0.617,0.502,1.738,4.595,0.378,56.737,56.927,9.287,3.784,8.81,0.527,1.715,4.691,0.366,2.07,4.12,0.502,0.905,1.095,0.826,0.239,0.501,0.477,0.929,2.523,0.368,0.9,0.3,1.3,0.551,0.117,0.481,1.9,5.7,3.7,33.1,3.4,0.2,27.1,21.2
611,73.0,165,76.0,31.0,9,13,13,9,10,5,15,6,11,14,8,11,18,8,11,18.257,6.44,14.398,0.556,3.118,8.116,0.384,3.324,6.278,0.529,2.254,3.349,0.673,0.838,1.98,2.818,3.858,1.372,0.187,3.186,2.559,12.768,14.237,3.767,4.092,2.558,1.51,1.906,0.792,0.372,0.978,0.38,1.442,3.394,0.425,58.255,57.968,9.766,4.116,9.976,0.49,1.535,4.884,0.314,2.58,5.093,0.507,0.79,1.023,0.772,0.627,0.767,0.817,1.164,3.302,0.353,1.2,0.7,2.0,0.575,0.564,0.233,3.2,7.1,5.2,21.1,2.4,0.6,16.7,28.9
612,75.5,210,78.25,30.5,7,13,5,14,13,6,13,7,15,12,9,13,11,6,11,9.028,3.323,6.487,0.529,0.216,0.378,0.571,3.108,6.108,0.509,2.163,2.595,0.834,0.514,1.81,2.324,5.378,1.054,0.053,2.461,1.729,7.704,10.698,2.215,2.432,2.028,0.732,0.891,0.822,0.378,0.648,0.583,2.0,4.568,0.438,49.115,49.531,8.055,3.322,8.432,0.477,1.405,4.486,0.313,1.918,3.946,0.486,0.514,0.703,0.731,0.19,0.351,0.541,1.216,2.891,0.421,1.4,1.1,2.5,0.592,0.058,0.4,2.6,7.5,5.3,30.3,2.1,0.2,24.4,18.4
613,73.0,180,73.0,33.0,10,13,14,12,10,8,9,15,11,14,12,12,14,17,12,17.169,5.788,13.36,0.523,2.403,6.68,0.36,3.384,6.682,0.506,3.192,3.937,0.811,0.916,2.509,3.425,3.616,1.043,0.0,3.0,2.488,7.511,12.661,4.298,4.191,2.851,1.662,2.382,0.698,0.488,0.851,0.573,1.235,3.446,0.358,55.281,55.365,8.956,3.873,9.234,0.485,1.214,4.364,0.278,2.658,4.875,0.545,0.957,1.276,0.75,0.489,0.701,0.698,1.214,2.894,0.419,1.3,1.4,2.7,0.569,0.5,0.295,3.5,9.8,6.6,22.4,1.9,0.0,16.6,28.9
614,72.0,185,74.25,32.5,4,19,16,5,10,5,14,15,10,9,11,16,14,10,10,26.584,9.123,20.732,0.566,5.22,13.072,0.399,3.904,7.659,0.51,3.121,4.024,0.776,1.048,2.342,3.39,2.779,1.927,0.05,3.368,2.584,-0.585,16.637,3.367,3.828,2.732,1.0,1.564,0.639,0.684,1.562,0.438,2.22,4.537,0.489,57.027,57.14,8.122,3.585,8.244,0.493,0.951,3.756,0.253,2.635,4.487,0.587,0.928,1.147,0.809,0.659,1.001,0.658,1.048,2.34,0.448,2.8,1.8,4.6,0.591,0.631,0.194,3.9,9.0,6.4,24.9,3.4,0.2,13.0,40.5
615,71.5,210,76.0,32.5,8,8,10,11,9,8,11,12,14,12,6,7,10,18,11,6.216,2.243,5.677,0.447,0.594,2.675,0.222,1.651,2.999,0.551,1.135,1.621,0.7,0.811,2.081,2.892,5.431,0.703,0.081,4.542,3.0,-1.702,10.37,1.945,1.648,1.674,0.595,0.729,0.816,0.378,0.54,0.7,0.676,1.728,0.391,55.26,55.516,9.918,4.325,9.999,0.496,1.271,4.189,0.303,3.054,5.81,0.526,1.377,1.702,0.809,0.543,0.783,0.693,1.136,3.323,0.342,-2.4,0.5,-1.9,0.486,0.471,0.286,3.2,7.7,5.6,31.6,1.3,0.2,41.5,17.9
616,76.5,225,79.0,32.0,10,14,16,15,9,7,12,20,12,11,8,12,15,18,13,19.411,6.912,14.588,0.601,3.707,9.059,0.409,3.205,5.53,0.58,1.881,2.293,0.82,1.148,2.94,4.088,6.175,1.795,0.234,3.234,1.795,11.265,15.262,3.119,2.263,1.941,0.852,0.97,0.878,0.707,1.325,0.534,1.648,3.236,0.509,62.409,62.55,10.264,4.235,10.323,0.497,1.795,5.59,0.321,2.441,4.736,0.515,1.001,1.119,0.895,0.205,0.557,0.368,1.236,3.058,0.404,3.0,1.4,4.4,0.622,0.621,0.157,4.1,9.7,7.1,32.8,2.9,0.7,17.2,27.3
617,74.5,190,78.0,27.5,8,8,10,7,8,9,13,8,19,16,5,7,13,9,10,7.488,2.901,7.194,0.464,0.879,3.073,0.286,2.025,4.124,0.491,0.805,1.66,0.485,1.071,1.343,2.414,6.707,1.342,0.244,3.732,2.563,-2.953,10.14,2.535,2.121,1.83,1.023,1.512,0.677,0.244,0.488,0.5,0.757,2.122,0.357,56.728,56.664,10.05,4.219,9.976,0.504,1.611,4.854,0.332,2.608,5.124,0.509,1.001,1.269,0.789,0.364,0.609,0.598,1.243,3.242,0.383,-0.2,-0.1,-0.3,0.472,0.427,0.231,3.8,5.3,4.5,37.7,2.4,0.8,32.0,18.3
618,74.5,195,79.0,27.5,6,14,14,11,10,9,8,7,15,14,7,13,8,8,11,11.489,3.698,8.466,0.545,1.838,4.882,0.376,1.86,3.582,0.519,2.254,2.908,0.775,0.743,1.698,2.441,5.165,0.977,0.093,3.513,2.327,6.115,16.067,1.722,2.303,2.442,0.651,0.955,0.682,0.208,0.397,0.524,0.999,2.232,0.448,54.781,54.746,10.279,4.373,9.885,0.52,1.535,4.418,0.347,2.838,5.465,0.519,0.979,1.325,0.739,0.395,0.629,0.628,1.465,3.512,0.417,0.5,-0.1,0.3,0.589,0.577,0.343,2.9,7.0,4.8,29.0,1.8,0.3,26.5,21.5
619,72.0,205,79.0,36.5,5,12,11,6,4,10,15,13,13,10,10,10,15,9,10,7.786,2.619,5.93,0.518,0.904,2.881,0.314,1.713,3.047,0.562,1.644,1.952,0.842,0.382,1.093,1.475,3.906,1.046,0.237,3.689,1.69,1.308,12.679,1.809,2.0,1.858,0.715,0.784,0.912,0.189,0.523,0.361,0.811,1.738,0.467,45.34,45.345,7.381,2.998,7.977,0.462,1.379,4.119,0.335,1.619,3.857,0.42,0.619,0.904,0.685,0.215,0.38,0.566,0.785,2.572,0.305,-1.6,0.6,-1.0,0.573,0.486,0.329,1.9,5.5,3.7,25.2,2.3,1.0,35.2,20.5
620,76.0,205,82.0,32.5,8,9,13,6,8,9,15,17,10,19,7,7,15,5,11,14.024,4.998,10.724,0.555,1.901,5.3,0.359,3.102,5.425,0.572,2.124,3.776,0.563,0.949,2.001,2.95,4.2,1.426,0.175,2.75,2.101,8.2,12.135,3.751,4.051,2.351,1.399,1.95,0.717,0.475,0.926,0.513,1.225,2.548,0.481,53.35,53.256,6.926,2.826,7.625,0.454,1.274,3.852,0.331,1.55,3.773,0.411,0.526,0.601,0.875,0.326,0.676,0.482,0.7,2.501,0.28,1.2,2.1,3.3,0.566,0.494,0.352,3.7,8.0,5.8,25.6,2.7,0.6,18.2,25.3
621,69.5,165,71.0,26.5,6,11,13,10,7,3,9,16,16,15,16,9,11,13,12,4.5,1.579,4.264,0.423,0.447,1.209,0.37,1.131,3.052,0.371,0.895,1.369,0.654,0.263,0.659,0.922,2.263,0.21,0.0,1.499,1.606,-0.578,10.048,1.315,1.263,1.237,0.527,1.237,0.426,0.13,0.236,0.551,0.473,1.58,0.299,27.464,27.492,6.211,2.581,5.526,0.562,1.053,2.604,0.404,1.527,2.922,0.523,0.763,0.897,0.851,0.209,0.394,0.53,0.554,1.631,0.34,-0.8,-1.8,-2.6,0.462,0.284,0.321,2.1,5.2,3.6,24.8,0.8,0.0,23.5,20.8
622,72.0,195,75.0,32.0,9,14,8,9,1,6,16,16,9,16,11,10,14,15,11,15.976,5.584,14.073,0.436,1.1,4.39,0.251,4.489,9.683,0.464,3.706,5.147,0.72,0.804,1.416,2.22,3.733,1.219,0.098,3.17,2.438,2.414,11.12,4.341,2.0,3.756,1.682,2.756,0.61,0.487,1.194,0.408,2.318,5.732,0.404,55.183,55.496,8.024,3.463,8.192,0.49,1.096,3.634,0.302,2.367,4.562,0.519,0.609,0.734,0.83,0.61,0.854,0.714,1.145,2.975,0.385,0.9,1.0,1.8,0.489,0.312,0.366,3.0,5.3,4.2,26.0,2.2,0.3,16.3,31.2
623,77.5,225,79.25,27.5,7,11,12,13,7,7,10,7,14,16,14,9,12,14,12,14.141,5.044,10.512,0.547,1.419,3.884,0.365,3.629,6.627,0.548,2.628,3.583,0.733,0.651,1.651,2.302,5.627,1.512,0.092,3.697,2.816,0.722,11.27,4.327,3.581,2.744,1.884,2.604,0.724,0.278,0.512,0.543,1.465,3.511,0.417,57.169,56.489,8.047,3.511,8.371,0.48,1.022,3.698,0.276,2.487,4.673,0.532,0.7,0.952,0.735,0.279,0.558,0.5,1.511,3.162,0.478,1.3,1.3,2.5,0.585,0.369,0.341,2.5,6.8,4.5,33.1,2.7,0.3,23.4,24.8
624,76.5,215,81.0,29.0,7,16,7,7,7,11,13,11,19,12,18,13,10,12,11,12.35,4.463,9.233,0.537,0.999,2.653,0.377,3.466,6.582,0.527,2.42,2.675,0.905,0.489,1.86,2.349,7.165,2.068,0.256,3.303,2.441,9.721,11.423,3.489,2.767,2.348,1.396,1.977,0.706,0.349,0.558,0.625,1.721,4.046,0.425,55.584,55.42,7.535,3.187,7.442,0.506,1.163,3.535,0.329,2.023,3.907,0.518,0.86,1.254,0.686,0.14,0.373,0.375,1.024,2.28,0.449,2.5,1.5,4.0,0.593,0.287,0.29,2.0,7.4,4.8,40.1,3.7,0.9,24.1,22.2
625,71.5,175,75.25,27.0,5,17,7,18,11,6,12,9,15,8,14,15,6,15,11,8.674,3.442,7.907,0.44,0.069,0.256,0.27,3.372,7.651,0.441,1.721,2.233,0.771,0.397,1.625,2.022,3.068,1.141,0.071,3.558,2.374,-2.765,11.938,2.045,1.487,1.836,0.581,0.791,0.735,0.441,0.976,0.452,2.351,5.884,0.4,46.579,46.559,8.976,3.882,8.278,0.542,1.207,3.535,0.341,2.673,4.744,0.563,0.999,1.046,0.955,0.374,0.604,0.619,1.303,3.095,0.421,-2.4,-0.2,-2.6,0.488,0.032,0.282,1.8,7.5,4.6,23.3,2.5,0.3,28.6,23.9
626,80.5,250,86.0,36.0,8,12,11,4,7,13,11,15,7,15,11,12,16,12,11,10.333,3.744,7.82,0.543,1.001,3.232,0.31,2.744,4.589,0.598,1.847,2.666,0.693,0.59,1.897,2.487,5.616,2.025,0.23,4.205,2.179,13.155,11.23,3.075,2.46,1.923,1.387,1.822,0.761,0.154,0.282,0.546,1.205,2.488,0.484,58.051,57.813,10.103,4.0,9.154,0.552,2.102,5.437,0.387,1.898,3.718,0.51,0.795,1.025,0.776,0.154,0.411,0.375,0.947,2.283,0.415,-0.6,0.2,-0.4,0.574,0.413,0.341,2.4,7.4,4.9,27.5,3.5,0.8,31.9,20.5
627,72.0,195,75.25,29.0,8,17,12,8,4,4,9,8,16,16,9,14,10,15,11,16.906,5.768,13.978,0.517,2.907,8.28,0.351,2.859,5.696,0.502,2.464,3.024,0.815,0.606,1.508,2.114,4.581,1.743,0.071,3.28,2.373,6.557,15.894,2.604,2.79,2.536,0.628,0.884,0.71,0.675,1.024,0.659,1.558,3.79,0.411,58.756,58.437,10.673,4.536,11.138,0.479,1.605,5.324,0.301,2.929,5.815,0.504,1.095,1.255,0.873,0.325,0.744,0.437,1.512,3.816,0.396,1.2,0.1,1.3,0.552,0.592,0.216,2.1,5.2,3.7,27.9,3.0,0.2,17.6,28.1
628,73.0,175,75.0,27.0,7,15,13,6,8,6,7,13,17,12,13,12,15,11,11,13.295,4.877,11.756,0.485,1.66,4.806,0.345,3.219,6.951,0.463,1.878,3.0,0.626,0.731,1.415,2.146,6.195,0.704,0.022,2.462,2.539,4.999,13.679,2.828,1.39,2.685,0.95,1.705,0.557,0.462,0.902,0.512,1.805,4.341,0.416,47.2,46.521,10.463,4.317,8.977,0.583,1.831,4.219,0.434,2.486,4.757,0.523,0.681,1.001,0.68,0.488,0.682,0.716,1.317,3.074,0.428,4.0,-1.5,2.5,0.508,0.409,0.255,3.3,6.9,5.0,42.6,1.5,0.1,15.8,29.5
629,73.5,185,77.0,32.5,7,11,13,14,9,7,7,17,16,10,14,8,9,6,11,7.725,2.599,5.573,0.563,1.074,2.775,0.387,1.525,2.801,0.544,1.45,1.948,0.744,0.775,1.651,2.426,3.649,0.7,0.0,1.749,1.85,-1.85,13.865,1.451,1.899,1.675,0.45,0.749,0.601,0.274,0.475,0.577,0.8,1.575,0.508,32.524,32.644,7.098,3.049,5.952,0.596,0.998,2.601,0.384,2.05,3.351,0.612,0.701,0.901,0.778,0.225,0.4,0.562,1.125,2.049,0.549,2.6,-0.5,2.1,0.601,0.498,0.35,5.1,10.9,8.0,36.8,2.1,0.0,21.4,22.4
630,71.5,170,74.0,26.5,9,14,9,13,6,6,9,8,14,9,12,11,12,13,11,13.683,4.977,11.44,0.504,1.584,5.194,0.305,3.391,6.243,0.543,2.148,3.22,0.667,0.439,1.586,2.025,6.511,0.633,0.05,4.295,2.854,-3.952,13.185,3.317,2.632,2.901,1.365,1.951,0.7,0.293,0.488,0.6,1.733,3.805,0.455,63.754,63.124,11.805,5.024,10.683,0.552,1.756,5.121,0.343,3.267,5.56,0.588,1.22,1.489,0.819,0.609,0.877,0.694,1.439,3.194,0.451,0.5,-0.6,-0.1,0.532,0.454,0.281,1.5,5.5,3.5,33.5,1.0,0.1,25.0,24.4
631,75.0,220,82.0,28.0,13,13,12,9,9,12,11,18,10,14,13,12,13,5,11,13.705,4.854,10.439,0.521,1.173,3.781,0.31,3.684,6.658,0.553,2.829,3.707,0.763,0.706,1.709,2.415,4.488,1.171,0.194,3.634,1.512,-1.438,11.068,4.148,2.314,2.878,1.514,1.951,0.776,0.561,0.952,0.589,1.609,3.755,0.428,55.176,55.226,9.388,3.731,9.51,0.494,1.927,5.34,0.361,1.803,4.171,0.432,0.488,0.683,0.714,0.195,0.269,0.725,1.122,3.218,0.349,0.4,0.5,0.9,0.568,0.362,0.355,2.7,6.3,4.6,28.3,2.1,0.6,23.1,25.8
