team_id,season_id,game_type,stat_type,conference_id,GW,GP,Min,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,OBPM,DBPM,BPM,AOBPM,ADBPM,ABPM,TS,_3PAr,FTr,ORtg,NetRtg,TO_P,FT_FG_A,ORB_P,DRB_P,SOS,RPI,Pace,PITP%
19,2046,College,team,22,34,44,200.0,84.751,31.612,60.955,0.553,4.158,11.16,0.373,27.456,49.793,0.551,17.365,23.09,0.752,8.092,27.019,35.111,16.524,8.842,3.474,11.182,14.591,77.842,7.555,41.183,7.615,17.568,4.091,5.477,0.747,16.501,27.909,0.591,6.862,16.41,0.418,74.205,7.7,6.7,14.4,1.9,1.6,3.5,0.596,0.183,0.379,114.2,21.7,13.6,0.285,25.9,80.8,0.497,0.57,75.1282,0.486
20,2044,College,team,4,18,41,200.0,81.535,29.805,66.415,0.529,10.705,30.634,0.349,19.098,35.779,0.534,11.218,15.293,0.734,8.877,27.929,36.806,15.097,6.194,3.269,15.146,16.05,-14.756,11.335,28.634,9.56,14.462,3.318,4.437,0.748,10.999,19.78,0.556,4.782,11.56,0.414,79.405,-1.4,-1.4,-2.8,-0.3,-0.3,-0.6,0.557,0.461,0.23,102.7,-3.6,17.2,0.169,23.5,76.8,,,80.02464,0.351
20,2045,College,team,4,16,41,200.61,80.12,29.317,63.219,0.536,9.121,25.974,0.351,20.194,37.243,0.542,12.366,17.071,0.724,7.902,27.318,35.22,12.951,4.93,2.561,15.585,16.56,-41.827,10.886,28.538,7.734,15.074,3.951,5.195,0.761,10.317,19.122,0.54,5.929,12.929,0.459,78.404,-2.4,-5.5,-7.8,0.5,-0.3,0.2,0.566,0.411,0.27,102.2,-11.1,18.1,0.196,22.4,75.1,0.573,0.534,79.09608,0.356
20,2046,College,team,8,25,43,200.0,86.233,31.231,68.255,0.525,9.162,26.813,0.342,22.07,41.443,0.533,14.604,19.233,0.759,10.256,28.301,38.557,14.882,7.003,3.071,12.186,15.42,31.512,9.913,34.558,8.744,16.072,3.977,5.164,0.77,13.302,23.0,0.578,4.792,13.277,0.361,78.642,3.6,1.1,4.6,1.3,0.7,2.0,0.562,0.393,0.282,109.7,7.8,13.7,0.214,26.7,79.9,0.528,0.542,79.41684,0.401
21,2044,College,team,63,32,43,201.743,94.022,35.093,71.161,0.542,6.906,19.07,0.362,28.186,52.092,0.541,16.928,23.535,0.719,9.815,30.137,39.952,15.558,6.672,2.279,10.301,15.535,47.676,8.612,42.511,10.697,18.024,5.399,7.837,0.689,15.863,27.397,0.579,6.931,16.859,0.411,82.01,6.5,1.4,7.9,3.8,-0.1,3.7,0.577,0.268,0.331,114.6,11.8,11.2,0.238,25.2,77.9,,,82.9438,0.452
21,2045,College,team,31,13,41,200.61,85.756,30.829,68.196,0.518,8.951,25.83,0.347,21.879,42.366,0.516,15.145,20.976,0.722,9.366,26.487,35.853,13.585,6.098,1.903,13.073,17.758,-29.269,10.632,30.975,9.22,17.415,4.682,6.609,0.708,10.804,20.682,0.522,6.39,15.072,0.424,81.132,1.4,-6.0,-4.6,0.4,-1.4,-1.0,0.554,0.379,0.308,105.7,-7.6,14.4,0.222,24.0,75.3,0.506,0.461,81.97148,0.361
21,2046,College,team,63,38,47,200.531,94.808,34.085,67.297,0.577,9.425,24.49,0.385,24.66,42.81,0.576,17.213,22.128,0.778,9.683,28.018,37.701,16.999,8.446,2.896,11.0,16.065,94.679,10.133,36.127,11.0,17.872,4.936,6.149,0.803,13.127,22.51,0.583,6.596,14.149,0.466,78.355,10.0,4.2,14.2,2.4,0.9,3.3,0.615,0.364,0.329,121.0,24.1,12.5,0.256,27.5,75.4,0.49,0.571,79.23544,0.381
22,2044,College,team,60,2,41,200.61,52.612,19.952,50.927,0.448,5.709,19.61,0.291,14.242,31.318,0.455,7.002,11.852,0.591,6.342,23.923,30.265,6.878,1.928,2.756,20.121,16.684,-154.023,11.126,20.536,5.561,13.096,1.587,2.098,0.756,8.633,18.903,0.457,3.976,10.319,0.385,69.922,-17.1,-11.7,-28.8,-12.2,-8.1,-20.3,0.469,0.385,0.233,75.2,-44.5,26.4,0.137,19.5,70.1,,,70.39496,0.39
22,2045,College,team,60,2,41,200.61,67.486,25.074,58.731,0.489,7.341,21.293,0.345,17.732,37.44,0.474,9.999,14.316,0.698,8.417,24.363,32.78,10.49,3.147,1.657,17.317,17.758,-111.707,10.575,27.462,5.269,13.341,1.561,2.22,0.703,12.169,24.341,0.5,4.001,10.878,0.368,73.931,-8.1,-11.9,-20.0,-1.6,-2.6,-4.2,0.519,0.363,0.244,91.3,-30.5,21.0,0.17,24.2,71.5,0.525,0.406,74.50268,0.407
22,2046,College,team,60,6,41,200.0,61.585,23.633,53.195,0.494,5.316,17.219,0.309,18.317,35.974,0.509,9.002,14.56,0.618,7.562,23.413,30.975,9.585,3.072,2.317,16.463,15.926,-81.706,9.878,26.001,5.583,14.123,2.341,3.293,0.711,10.609,20.099,0.528,5.316,12.584,0.422,68.501,-7.4,-8.5,-15.8,-2.0,-2.3,-4.3,0.517,0.324,0.274,89.9,-24.6,21.6,0.169,24.0,71.1,0.487,0.398,69.0848,0.422
23,2044,College,team,54,14,41,200.61,66.585,25.073,56.511,0.496,5.903,18.904,0.312,19.17,37.61,0.51,10.537,15.879,0.664,8.318,24.756,33.074,10.805,4.195,3.172,14.634,15.415,-46.219,10.07,27.365,5.756,14.317,2.802,3.853,0.727,10.853,20.293,0.535,5.488,13.463,0.408,69.811,-4.1,-4.2,-8.3,-3.7,-3.7,-7.4,0.524,0.335,0.281,95.4,-13.1,18.7,0.186,24.9,74.4,,,70.44892,0.411
23,2045,College,team,54,3,41,200.0,62.512,23.318,56.708,0.456,5.051,16.27,0.31,18.268,40.439,0.452,10.829,15.585,0.695,6.902,22.977,29.879,7.169,2.048,2.513,15.685,16.489,-135.122,10.014,25.658,4.708,14.464,3.147,4.88,0.645,9.66,20.17,0.479,5.438,15.389,0.353,72.351,-10.6,-12.4,-23.0,-2.8,-3.3,-6.1,0.492,0.287,0.275,86.4,-37.2,19.8,0.191,19.6,65.7,0.488,0.383,72.9718,0.41
23,2046,College,team,54,12,41,201.829,68.512,25.561,56.927,0.484,3.976,13.05,0.305,21.587,43.879,0.492,13.414,19.023,0.705,7.001,25.56,32.561,9.073,3.659,2.902,13.78,16.025,-57.927,8.717,32.046,3.902,15.952,3.611,5.61,0.644,12.415,24.099,0.515,5.561,14.173,0.392,72.081,-4.6,-6.1,-10.7,-1.3,-1.6,-2.9,0.525,0.229,0.334,95.0,-16.5,17.4,0.236,20.9,72.0,0.493,0.437,72.83704,0.468
24,2044,College,team,8,24,41,201.22,75.439,28.195,60.0,0.531,7.365,22.001,0.335,20.83,37.999,0.548,11.681,17.658,0.662,8.146,26.538,34.684,15.975,8.048,4.048,13.682,14.341,21.584,9.785,30.731,7.952,15.122,2.538,3.34,0.76,12.831,21.855,0.587,5.464,12.804,0.427,73.298,1.1,5.5,6.6,1.7,5.0,6.7,0.557,0.367,0.294,102.9,6.3,16.8,0.195,23.9,74.4,,,74.01184,0.407
24,2045,College,team,8,33,45,201.111,83.668,30.845,62.578,0.553,7.533,19.623,0.384,23.311,42.955,0.543,14.444,20.199,0.715,8.421,27.113,35.534,13.823,7.247,3.643,13.333,15.243,40.445,9.267,35.777,6.821,17.776,3.311,4.933,0.671,14.532,23.757,0.612,5.421,14.267,0.38,76.377,4.0,2.5,6.5,1.4,1.0,2.4,0.585,0.314,0.323,109.5,10.7,15.7,0.231,24.8,77.3,0.524,0.577,77.18552,0.428
24,2046,College,team,4,28,43,200.0,80.976,30.048,60.767,0.544,5.978,15.835,0.378,24.069,44.93,0.536,14.907,21.347,0.698,8.232,27.488,35.72,14.095,7.676,2.859,13.535,15.372,34.535,8.263,37.395,8.534,17.326,4.044,5.534,0.731,14.65,25.675,0.571,5.373,13.72,0.392,75.462,3.1,3.2,6.3,1.2,1.2,2.4,0.577,0.261,0.351,107.3,9.5,16.2,0.245,24.4,80.4,0.527,0.566,76.31656,0.462
25,2044,College,team,1,21,41,200.0,77.39,28.414,60.562,0.537,8.219,22.706,0.362,20.196,37.852,0.534,12.34,16.438,0.751,7.463,25.999,33.462,13.707,7.147,3.829,15.196,16.196,1.706,10.189,30.83,7.219,14.292,3.562,4.855,0.734,11.78,21.584,0.546,4.78,11.413,0.419,75.526,-2.0,0.0,-2.0,0.2,1.7,1.9,0.571,0.375,0.271,102.5,0.2,18.3,0.204,22.2,77.7,,,76.18524,0.398
25,2045,College,team,2,32,44,200.568,82.114,30.182,62.797,0.558,9.753,25.727,0.379,20.434,37.069,0.551,12.0,16.023,0.749,9.296,26.636,35.932,14.75,8.202,3.613,14.115,14.862,41.82,10.501,31.456,9.228,14.753,3.478,4.523,0.769,12.229,20.908,0.585,4.704,11.636,0.404,74.661,2.8,3.9,6.8,1.2,1.5,2.7,0.588,0.41,0.255,110.0,11.9,16.8,0.191,27.6,78.6,0.533,0.589,75.30704,0.383
25,2046,College,team,1,38,48,200.0,91.209,33.041,64.77,0.582,9.375,24.605,0.381,23.665,40.166,0.589,15.75,19.585,0.804,9.417,29.104,38.521,15.31,9.271,3.332,13.584,14.73,87.605,9.608,38.043,10.209,16.226,3.771,5.294,0.712,15.23,24.749,0.615,4.648,10.126,0.459,77.551,6.4,6.7,13.1,2.5,2.6,5.1,0.621,0.38,0.302,117.6,23.1,15.6,0.243,28.7,81.2,0.56,0.623,78.3378,0.417
26,2044,College,team,9,24,44,200.568,79.113,31.524,60.523,0.524,0.386,1.251,0.309,31.137,59.272,0.525,15.684,23.226,0.675,6.045,28.614,34.659,16.661,8.364,4.158,13.842,15.453,12.615,6.099,46.045,9.592,18.342,3.272,4.136,0.791,19.748,36.273,0.544,8.114,18.863,0.43,78.534,0.9,4.5,5.4,1.3,4.0,5.3,0.559,0.021,0.384,100.7,3.2,16.4,0.259,18.7,77.0,,,79.46848,0.582
26,2045,College,team,19,16,41,204.271,78.804,30.049,63.658,0.503,3.975,11.902,0.334,26.073,51.758,0.504,14.732,22.146,0.665,7.704,27.296,35.0,15.365,6.66,4.05,13.147,15.802,-20.852,8.022,38.585,7.464,17.267,2.195,3.023,0.726,17.099,32.856,0.52,6.781,15.878,0.427,78.842,-0.1,-0.6,-0.6,0.2,0.0,0.2,0.537,0.187,0.348,100.0,-5.9,15.2,0.231,21.2,74.7,0.512,0.474,79.73108,0.49
26,2046,College,team,38,35,44,200.568,81.75,32.749,61.955,0.536,0.978,2.569,0.381,31.774,59.387,0.535,15.275,21.365,0.715,8.135,26.776,34.911,17.09,8.954,3.885,12.296,15.863,50.112,6.539,45.457,7.978,16.976,2.862,3.815,0.75,19.773,34.819,0.568,9.045,20.75,0.436,75.512,4.8,4.8,9.5,0.5,0.5,1.0,0.573,0.041,0.345,108.3,13.0,14.7,0.247,25.6,78.5,0.455,0.537,76.3712,0.556
27,2044,College,team,48,32,42,201.19,88.023,32.784,66.19,0.57,9.953,24.906,0.4,22.833,41.286,0.553,12.5,17.547,0.712,9.332,26.621,35.953,15.62,7.145,3.048,10.643,15.356,64.167,10.281,35.62,7.309,15.379,2.476,3.358,0.737,15.285,25.714,0.594,5.023,12.216,0.411,75.221,6.9,2.6,9.5,3.6,0.4,4.0,0.595,0.376,0.265,117.0,17.1,12.6,0.189,26.6,74.8,,,75.92356,0.405
27,2045,College,team,24,28,44,200.0,78.636,29.271,60.818,0.536,6.66,19.592,0.34,22.614,41.228,0.549,13.433,18.411,0.73,9.523,26.591,36.114,13.659,5.955,3.432,13.66,14.635,22.044,8.921,36.411,6.638,15.5,2.25,3.249,0.693,15.91,28.568,0.557,4.411,9.408,0.469,73.052,2.7,1.4,4.1,0.7,0.4,1.1,0.57,0.322,0.303,107.6,7.0,16.5,0.221,28.6,76.6,0.504,0.532,73.79228,0.463
27,2046,College,team,24,20,41,201.83,74.1,28.632,59.097,0.536,6.073,18.392,0.33,22.56,40.707,0.554,10.758,16.001,0.672,7.512,24.95,32.462,13.098,6.145,3.146,13.976,16.0,-15.0,8.834,35.024,7.732,14.1,3.243,4.389,0.739,14.269,24.537,0.582,5.05,11.781,0.429,72.598,-1.6,-1.8,-3.4,-0.5,-0.5,-1.0,0.56,0.311,0.271,102.1,-3.8,17.4,0.182,23.1,72.6,0.495,0.498,73.24148,0.473
28,2044,College,team,3,23,41,200.0,90.097,32.538,65.927,0.568,9.804,25.854,0.379,22.732,40.072,0.567,15.22,21.147,0.72,7.635,27.488,35.123,17.0,8.44,4.001,12.659,15.56,39.881,10.059,34.879,8.611,17.024,4.048,5.145,0.787,13.367,22.367,0.598,5.294,12.562,0.421,80.254,4.6,2.4,7.1,4.9,3.2,8.1,0.599,0.392,0.321,112.3,10.1,14.4,0.231,21.4,77.3,,,81.10156,0.387
28,2045,College,team,3,33,45,200.0,91.622,33.532,68.421,0.553,8.645,23.444,0.369,24.89,44.979,0.553,15.912,22.934,0.694,9.156,29.797,38.953,17.378,8.598,4.578,12.178,15.869,58.223,9.521,38.534,8.331,18.045,3.599,5.224,0.689,15.643,26.312,0.595,5.623,13.444,0.418,81.538,5.9,4.0,10.0,2.1,1.6,3.7,0.583,0.343,0.335,112.4,14.6,13.4,0.233,24.7,80.5,0.543,0.599,82.45132,0.421
28,2046,College,team,1,31,44,200.0,85.659,31.179,62.409,0.558,7.294,20.068,0.363,23.886,42.342,0.564,15.999,21.908,0.73,8.387,26.887,35.274,13.863,9.206,4.0,14.022,15.273,49.431,8.697,38.999,8.32,17.091,3.271,4.659,0.702,16.113,27.933,0.577,4.385,9.751,0.45,77.685,3.2,4.6,7.8,2.0,2.4,4.4,0.594,0.322,0.351,110.3,12.9,16.3,0.256,25.1,80.3,0.583,0.612,78.55984,0.455
29,2044,College,team,19,15,42,200.595,81.906,30.619,66.476,0.514,7.096,22.142,0.32,23.522,44.334,0.531,13.572,19.001,0.714,8.193,27.092,35.285,13.047,7.023,4.501,14.572,14.951,-32.62,9.436,35.189,10.546,16.05,3.954,5.238,0.755,13.571,25.025,0.542,5.929,14.072,0.421,81.21,-2.4,0.0,-2.4,-1.4,0.4,-1.0,0.547,0.333,0.286,100.9,-8.2,16.3,0.204,21.8,70.6,,,81.97548,0.43
29,2045,College,team,39,38,47,200.0,90.659,33.148,65.573,0.563,7.552,20.236,0.373,25.599,45.342,0.565,16.808,22.299,0.754,9.127,29.426,38.553,15.235,8.617,5.085,10.747,14.001,108.935,8.903,39.614,9.401,17.789,4.384,5.746,0.763,15.383,25.531,0.603,5.789,14.063,0.412,77.0,8.2,9.0,17.2,1.7,1.9,3.6,0.601,0.309,0.34,117.7,28.4,12.5,0.256,26.5,80.6,0.477,0.562,77.89652,0.437
29,2046,College,team,19,35,47,200.0,88.405,32.105,64.851,0.545,6.488,18.615,0.349,25.616,46.232,0.554,17.702,22.829,0.775,8.636,28.343,36.979,15.936,8.298,4.424,12.107,15.724,54.468,8.707,38.466,7.872,17.832,3.51,4.978,0.705,15.637,26.191,0.597,6.383,15.063,0.424,78.363,6.0,3.4,9.3,1.5,0.8,2.3,0.59,0.287,0.352,112.8,14.1,13.9,0.273,25.0,78.8,0.499,0.566,79.27992,0.435
30,2044,College,team,1,36,47,200.0,96.936,35.978,67.215,0.59,7.341,19.001,0.386,28.64,48.211,0.594,17.637,22.191,0.795,8.681,30.087,38.768,22.937,8.489,5.893,12.511,14.853,91.171,8.823,40.426,12.189,18.234,3.978,5.341,0.745,16.19,26.193,0.618,8.424,16.683,0.505,80.798,11.2,5.5,16.7,9.5,5.2,14.7,0.63,0.283,0.33,120.0,22.9,14.0,0.262,26.7,79.3,,,81.69668,0.417
30,2045,College,team,1,37,48,200.0,97.667,35.812,68.021,0.588,8.418,21.938,0.384,27.397,46.082,0.595,17.626,21.667,0.813,8.336,30.392,38.728,22.813,8.414,5.063,12.855,15.147,82.084,8.959,41.583,12.168,17.022,3.21,4.229,0.759,17.521,28.396,0.617,6.605,13.459,0.491,82.071,9.3,3.8,13.1,3.4,2.0,5.4,0.63,0.323,0.319,119.0,20.3,14.2,0.259,25.2,84.5,0.569,0.627,82.94016,0.426
30,2046,College,team,1,22,41,201.219,86.415,32.488,63.465,0.565,6.682,17.976,0.372,25.804,45.488,0.567,14.755,21.194,0.696,7.806,30.437,38.243,18.976,6.66,4.977,15.171,14.853,23.292,8.535,39.755,9.878,17.099,3.146,4.293,0.733,16.731,27.267,0.614,5.926,13.927,0.426,80.157,3.5,2.2,5.7,2.2,1.9,4.1,0.594,0.283,0.334,107.8,6.7,17.2,0.232,23.2,81.2,0.587,0.579,81.00312,0.46
31,2044,College,team,11,30,44,201.703,95.365,35.022,72.862,0.546,9.522,27.478,0.347,25.5,45.388,0.562,15.796,22.388,0.706,10.069,29.636,39.705,15.955,8.342,3.455,13.046,17.341,48.525,9.77,38.727,12.726,18.364,4.432,5.933,0.747,14.91,26.045,0.572,6.137,13.408,0.458,85.691,4.3,1.4,5.7,3.7,1.5,5.2,0.576,0.377,0.307,111.3,10.6,13.6,0.217,25.2,79.9,,,86.58524,0.406
31,2045,College,team,11,29,41,200.61,98.927,36.562,75.049,0.554,10.098,28.512,0.354,26.462,46.536,0.569,15.708,21.782,0.721,11.44,29.265,40.705,17.805,8.414,3.466,12.562,17.635,52.073,9.993,39.903,12.514,17.441,4.781,6.244,0.766,15.146,26.023,0.582,6.513,14.268,0.456,85.749,6.4,0.0,6.4,1.8,0.2,2.0,0.584,0.38,0.29,115.4,11.5,12.9,0.209,28.5,78.4,0.513,0.563,86.62636,0.403
31,2046,College,team,5,17,41,201.22,96.441,35.074,73.17,0.547,9.902,27.123,0.365,25.17,46.05,0.547,16.39,23.562,0.696,9.244,26.805,36.049,17.171,7.658,2.587,12.731,19.56,-12.562,9.917,38.584,12.855,18.147,5.318,6.854,0.776,13.901,25.487,0.545,5.878,13.707,0.429,87.02,3.9,-6.0,-2.1,1.6,-0.8,0.8,0.577,0.371,0.322,110.8,-3.9,13.2,0.224,22.5,72.0,0.544,0.519,87.96676,0.4
32,2044,College,team,12,18,41,200.0,85.977,30.22,66.244,0.516,7.878,23.756,0.332,22.341,42.489,0.526,17.659,23.292,0.758,9.268,29.56,38.828,14.343,8.049,4.536,16.731,18.097,-18.415,9.408,34.585,10.754,18.172,3.562,4.854,0.734,13.73,25.144,0.546,5.049,12.489,0.404,83.96,-0.3,-1.1,-1.5,1.1,0.5,1.6,0.562,0.359,0.352,102.4,-4.3,17.9,0.267,24.5,76.7,,,84.88716,0.402
32,2045,College,team,25,33,43,200.581,97.256,35.721,68.14,0.589,8.837,23.674,0.373,26.884,44.465,0.605,16.977,23.837,0.712,9.558,28.838,38.396,14.371,10.582,3.906,14.257,17.419,73.721,8.971,43.488,11.746,17.535,4.348,5.792,0.751,17.348,27.466,0.632,5.138,11.21,0.458,83.319,5.1,3.9,9.0,1.0,0.7,1.7,0.618,0.347,0.35,116.7,18.4,15.3,0.249,27.4,79.2,0.485,0.559,84.28076,0.447
32,2046,College,team,12,23,42,201.19,100.856,38.024,74.834,0.572,9.524,26.855,0.355,28.502,47.977,0.594,15.286,21.738,0.703,10.047,29.999,40.046,17.857,9.309,3.976,14.072,19.191,36.785,9.031,45.619,13.952,18.308,4.953,6.525,0.759,17.835,28.286,0.631,5.692,13.165,0.432,88.418,5.2,-1.0,4.2,2.0,0.4,2.4,0.597,0.359,0.29,114.1,8.1,14.3,0.204,25.8,76.9,0.544,0.547,89.29324,0.452
33,2044,College,team,10,22,43,200.581,84.79,31.187,65.277,0.53,6.884,19.14,0.36,24.303,46.138,0.527,15.534,21.023,0.739,10.024,28.301,38.325,14.373,6.465,3.883,13.699,14.463,10.233,9.133,36.883,8.394,16.534,3.444,5.094,0.676,15.0,27.256,0.55,5.861,13.79,0.425,78.208,3.0,0.2,3.1,2.6,0.5,3.1,0.569,0.293,0.322,108.4,2.5,15.5,0.238,27.8,79.8,,,79.04304,0.435
33,2045,College,team,10,23,42,201.19,80.001,30.428,64.428,0.523,6.573,19.882,0.331,23.857,44.548,0.536,12.572,18.406,0.683,8.643,27.072,35.715,12.0,6.763,3.952,13.167,15.145,7.024,8.904,37.238,8.882,16.143,4.047,5.74,0.705,14.572,25.193,0.578,5.239,13.621,0.385,77.05,-0.2,0.5,0.2,0.3,0.4,0.7,0.552,0.309,0.286,103.8,0.6,15.4,0.195,24.0,78.3,0.52,0.529,77.78688,0.465
33,2046,College,team,20,36,43,200.0,78.58,28.977,60.882,0.528,6.396,19.164,0.334,22.58,41.722,0.541,14.233,19.906,0.715,9.515,26.764,36.279,13.117,9.303,3.791,11.581,13.581,74.652,8.891,34.649,7.556,16.605,3.698,5.188,0.713,13.603,23.651,0.575,5.257,12.885,0.408,71.712,4.9,9.4,14.3,0.9,2.0,2.9,0.564,0.315,0.327,109.6,20.5,14.3,0.234,28.1,80.6,0.48,0.57,72.50288,0.441
34,2044,College,team,6,15,41,201.83,84.732,31.024,72.147,0.497,9.66,29.49,0.328,21.365,42.658,0.501,13.024,18.34,0.71,11.244,30.633,41.877,13.781,6.805,3.928,14.122,16.195,-8.658,10.626,32.39,9.294,15.879,3.317,4.462,0.743,12.805,25.22,0.508,5.173,12.976,0.399,83.089,-0.9,0.7,-0.2,1.2,2.4,3.6,0.528,0.409,0.254,102.0,-2.4,15.0,0.181,26.2,77.7,,,83.8282,0.382
34,2045,College,team,13,32,46,201.087,91.913,33.195,71.672,0.529,9.392,25.869,0.363,23.807,45.804,0.52,16.13,21.933,0.735,10.391,28.848,39.239,15.565,10.044,4.303,11.805,14.978,54.347,9.873,36.303,13.326,17.26,4.716,6.088,0.775,13.392,26.0,0.515,5.652,13.718,0.412,82.737,4.4,5.9,10.2,1.8,2.2,4.0,0.565,0.361,0.306,111.1,12.9,12.7,0.225,25.9,78.3,0.546,0.588,83.61384,0.395
34,2046,College,team,13,27,42,200.0,85.787,31.903,67.024,0.523,6.309,18.308,0.345,25.594,48.714,0.525,15.666,21.666,0.723,8.525,29.857,38.382,16.069,8.643,4.764,13.072,15.667,43.929,8.96,36.237,12.358,17.571,4.333,5.452,0.795,13.786,25.69,0.537,7.476,17.571,0.425,81.105,2.3,6.1,8.4,0.9,1.8,2.7,0.56,0.273,0.323,105.8,11.4,14.6,0.234,22.8,76.9,0.521,0.554,81.97068,0.422
35,2044,College,team,27,24,41,200.609,74.366,28.05,60.463,0.511,5.66,18.025,0.314,22.389,42.439,0.528,12.611,18.073,0.698,8.415,26.634,35.049,10.756,6.659,3.316,13.341,15.025,22.559,8.798,33.318,7.583,16.22,3.56,5.048,0.705,13.05,24.073,0.542,5.731,13.317,0.43,73.344,-0.8,3.5,2.7,-0.4,2.9,2.5,0.543,0.298,0.299,101.4,5.5,16.3,0.209,24.8,75.7,,,74.06404,0.448
35,2045,College,team,27,35,45,200.555,78.49,29.289,59.379,0.541,5.668,16.0,0.354,23.622,43.378,0.545,14.245,20.578,0.692,7.755,26.066,33.821,11.577,9.6,3.401,11.533,15.336,75.334,8.442,35.912,8.732,16.468,4.468,6.18,0.723,13.445,22.824,0.589,5.666,14.378,0.394,72.216,2.8,8.4,11.2,0.5,1.9,2.4,0.573,0.269,0.347,108.7,21.0,14.4,0.24,24.0,80.3,0.485,0.57,73.03444,0.458
35,2046,College,team,13,15,41,201.219,69.221,25.465,56.267,0.517,7.293,21.39,0.341,18.171,34.877,0.521,11.002,14.88,0.739,7.073,23.733,30.806,10.66,6.732,3.196,14.707,14.855,-21.22,11.215,22.977,4.709,14.001,2.78,3.854,0.721,8.707,16.684,0.522,6.683,14.342,0.466,70.447,-4.1,-0.3,-4.4,-0.6,0.4,-0.2,0.551,0.38,0.264,98.3,-5.9,19.0,0.196,22.1,75.1,0.529,0.483,71.0434,0.332
36,2044,College,team,6,12,41,200.0,73.806,27.512,62.414,0.51,8.611,26.123,0.33,18.902,36.293,0.521,10.171,14.195,0.717,7.926,25.636,33.562,13.366,4.634,3.805,15.587,16.001,-69.513,10.933,27.708,4.975,13.805,1.733,2.537,0.683,12.05,22.659,0.532,5.047,11.098,0.455,76.314,-4.7,-7.0,-11.7,-2.1,-3.8,-5.9,0.537,0.419,0.227,96.7,-18.9,18.5,0.163,22.0,74.5,,,76.8886,0.375
36,2045,College,team,13,12,42,200.595,73.81,27.524,60.307,0.535,9.474,26.855,0.353,18.049,33.451,0.54,9.287,13.499,0.688,7.906,25.333,33.239,13.404,4.668,2.597,16.404,16.594,-53.452,11.413,26.524,6.928,13.236,2.141,2.715,0.789,11.119,19.641,0.566,4.787,11.093,0.432,74.757,-4.2,-6.7,-10.9,-0.2,-0.8,-1.0,0.557,0.445,0.224,98.7,-14.6,19.8,0.154,23.3,75.3,0.558,0.483,75.28452,0.359
36,2046,College,team,26,5,41,200.609,67.708,24.901,56.391,0.509,7.585,20.999,0.361,17.318,35.39,0.489,10.318,14.39,0.717,6.438,23.903,30.341,11.901,3.682,1.732,17.316,16.683,-102.928,11.614,21.562,6.634,13.927,2.488,3.804,0.654,8.292,16.488,0.503,6.538,15.097,0.433,73.602,-7.5,-9.9,-17.4,-1.9,-2.5,-4.4,0.54,0.372,0.255,92.0,-28.1,21.6,0.183,19.7,70.0,0.498,0.404,74.1762,0.318
37,2044,College,team,7,30,46,201.087,87.087,31.698,67.5,0.53,8.151,24.805,0.329,23.544,42.695,0.551,15.543,21.76,0.714,9.263,29.76,39.023,14.522,8.629,5.066,14.088,17.806,33.477,9.583,35.433,12.044,17.305,4.236,5.567,0.761,13.455,24.044,0.56,5.826,13.086,0.445,81.901,1.5,2.5,4.1,2.1,2.9,5.0,0.565,0.367,0.322,106.3,8.2,15.5,0.23,24.3,78.0,,,82.7698,0.407
37,2045,College,team,3,23,43,200.581,84.86,30.72,67.327,0.519,8.488,25.536,0.332,22.233,41.791,0.532,14.929,21.72,0.687,9.092,29.07,38.162,14.582,9.208,4.256,14.302,17.814,17.442,9.545,35.255,12.699,17.208,4.44,6.163,0.72,13.14,24.419,0.538,4.603,11.209,0.411,82.091,0.3,2.9,3.2,0.9,1.5,2.4,0.552,0.379,0.323,103.4,4.8,15.7,0.222,23.2,76.3,0.552,0.546,82.9626,0.415
37,2046,College,team,3,28,44,201.136,86.956,31.41,64.182,0.552,8.023,21.294,0.377,23.385,42.885,0.545,16.115,22.567,0.714,8.045,29.092,37.137,15.41,8.978,4.477,14.659,16.479,43.295,9.178,37.411,12.909,17.705,4.614,6.182,0.746,14.09,25.002,0.564,4.682,11.705,0.4,80.723,2.4,4.1,6.5,1.1,1.5,2.6,0.587,0.332,0.352,107.7,10.8,16.5,0.251,22.7,79.3,0.531,0.557,81.62816,0.43
38,2044,College,team,2,34,46,201.087,90.305,34.282,70.456,0.551,9.108,25.48,0.357,25.174,44.977,0.56,12.631,16.782,0.753,10.001,30.456,40.457,17.782,7.066,3.739,12.826,16.086,54.02,9.551,38.783,7.303,14.326,2.827,3.718,0.76,16.5,28.587,0.577,5.782,12.676,0.456,80.67,3.6,2.1,5.7,3.9,2.8,6.7,0.58,0.362,0.238,111.9,13.6,14.1,0.179,26.7,84.3,,,81.33636,0.429
