,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
696,74.5,185,77.0,31.5,5,14,11,6,8,6,13,10,5,12,5,9,16,14,10,11.561,4.4519498341783255,10.02142339801014,0.553,2.1848816376319906,5.206571875119126,0.42,2.2638661228223995,4.816986238706972,0.47,1.252010826058781,1.456943544390653,0.859,0.9392749590210804,3.8438058991436734,4.7830808581647535,0.3639690466206687,1.300095147478592,0.20780209324452906,1.2231921625433615,1.6634823977164606,-0.999,15.503,1.7707467693363321,0.8325391682232304,1.563679335188503,0.28605191933823815,0.33941981473716315,0.843,0.5987877863759389,1.354477185224717,0.442,1.3800937750162008,3.120954522929135,0.442,52.466,52.55,8.264129400570885,3.535832540437679,8.551855375832542,0.483,1.1956612749762132,3.559276879162702,0.336,2.3369743101807807,4.991512844909611,0.468,0.33887725975261657,0.44331113225499535,0.764,0.8567840152235967,1.7167649857278784,0.499,1.141313035204567,2.8335680304471937,0.403,0.3,0.9,1.2,1.2,3.8,4.9,0.579,0.52,0.145,3.6,14.7,9.1,2.2,2.3,0.6,10.3,19.0
697,81.0,235,84.0,40.5,8,8,7,13,7,4,12,12,10,11,10,8,15,7,10,5.751,2.8821098209013973,5.5410352292855745,0.596,0.8458964770714427,2.3200157449321,0.365,2.0362133438299543,3.2279078921472153,0.631,1.3115528439283604,1.7221019484353473,0.762,0.719149773666601,3.0463025616239725,3.7654523352905738,2.0045266679787446,1.9988400193330114,0.24630256162397296,1.9108443219838616,1.4751087481875302,8.636,10.924,2.8793544577839003,1.9728399921275337,1.5664239322967919,0.4697894115331628,0.5028537689431215,0.934,0.9698878173587875,1.3459948828970674,0.721,0.5965361149380043,1.3763038771895297,0.433,40.648,41.38,6.245529241179315,2.6741420976317065,7.9953600773320455,0.39,0.8904784920251331,3.783856935717738,0.235,1.7836636056065736,4.2155630739487675,0.423,0.24630256162397296,0.2760753987433543,0.892,0.6157564040599324,1.1990333494441758,0.514,0.9243112614789754,2.736394393426776,0.338,-0.1,1.6,1.5,2.9,9.4,12.3,0.629,0.419,0.311,3.2,11.7,7.8,9.8,3.6,0.9,23.3,13.1
698,74.0,180,74.0,26.5,6,13,13,11,10,3,15,8,7,7,5,9,16,8,10,13.05,4.288719432027347,11.090849329476729,0.502,2.5585064422824084,6.779121745990009,0.377,1.7283723376281885,4.309886931369972,0.401,0.8770707336313437,1.5268209308440706,0.574,1.2783328950828297,3.1693036663960634,4.447636561478894,0.47120694188798323,0.8813929985586243,0.13545618714690436,1.6602682093084409,1.606918603687934,-5.659,15.927,1.7955561398895614,0.7178543255324745,1.5479884301866949,0.112279779121746,0.15737575598211942,0.713,0.786878779910597,1.7283723376281885,0.455,0.8310544307125954,2.4232185117012888,0.343,60.848,60.359,7.7386305273447205,3.2361039778657696,7.831408737719314,0.494,1.2664225716131812,3.778856508557134,0.335,1.9687536241488428,4.051624447058434,0.486,0.2709123742938087,0.3163736973773589,0.856,0.9964379794231184,1.4696068523335377,0.678,0.7014032704319159,2.2619327689325543,0.31,-0.8,0.3,-0.5,-3.5,0.3,-3.2,0.511,0.611,0.138,4.7,12.1,8.3,3.1,1.6,0.4,12.4,21.3
699,76.0,200,82.0,26.0,8,10,7,6,7,4,11,16,7,7,11,10,7,13,11,9.537,3.4222002681532713,9.109731141062735,0.45,1.3495166184461227,3.999153200197587,0.337,2.0726836497071486,5.107614141556701,0.406,1.2260249805941716,2.048973255239574,0.598,0.9642227083480347,2.7678694188362623,3.732092127184297,0.7221790981582105,0.38497470518763993,0.1421445065308209,1.95314374426646,2.144012973506549,-16.536,14.553,2.40759297156164,0.8911156587396797,1.8553383670877144,0.09582951097311412,0.14423823301107896,0.664,1.1074730082562985,2.458965492908052,0.45,0.8664173311692894,2.5073742149460165,0.346,56.684,56.731,10.401226842467082,4.357123971021135,9.172269129752692,0.567,1.6850046711674396,4.525920572526485,0.372,2.672119299853695,4.646348557226208,0.575,0.24184308402813276,0.311928222664857,0.775,1.2289577127143891,1.7837161340360648,0.689,1.2032927323685465,2.5497170858966003,0.472,-2.1,-1.4,-3.5,-7.3,-8.6,-15.9,0.471,0.439,0.225,3.6,10.1,6.9,4.9,0.7,0.4,16.3,19.4
700,78.5,225,83.0,30.0,10,14,8,5,12,6,10,11,10,9,8,10,10,9,12,13.497,5.747716309145028,12.988689315405933,0.514,1.8668582572103052,5.402853330596326,0.346,3.880858051934722,7.588135071333265,0.511,2.1553936159293854,2.8715590680488563,0.751,2.3853022682951868,4.1420563840569224,6.52735865235211,0.6310992507441241,0.6370612447514842,0.14478664653442821,1.5783228984912245,1.5335801600926637,3.575,11.473,4.939587396079236,1.1208046802832803,2.2140203222826647,0.1724314892743508,0.1724314892743508,1.0,2.270347942112286,3.9946628348557938,0.568,1.4081904957405318,3.419891203941291,0.412,48.715,48.347,8.223881523155523,3.474879516826277,8.339710840383065,0.493,1.2741224895029684,3.6775808219744763,0.346,2.2019153204955844,4.659813432064037,0.473,0.37644528098951335,0.40540261029639896,0.929,0.5779882929654374,1.12933584296854,0.512,1.2463234533683578,3.1297081514882,0.398,1.2,1.0,2.2,-2.6,-0.5,-3.1,0.544,0.416,0.221,8.6,15.7,12.1,4.0,1.1,0.4,10.0,24.5
701,73.0,175,80.0,33.0,10,9,15,10,3,5,10,7,9,13,11,7,9,7,11,8.566,3.6150156578269317,9.44987513378523,0.45,1.280849883061799,4.296507709993262,0.298,2.334165774765133,5.151147579973838,0.453,0.996709874340984,1.5383517659650374,0.648,0.7958140088000952,2.231545009534669,3.0273590183347645,0.9689618266143419,1.1306347926946747,0.026421845204159872,2.4473778094898324,2.06200483614131,-16.77,13.022,3.3009077575613435,0.5416418916240536,1.6793118484163791,0.2552820390851072,0.3984619653545804,0.641,1.3951718396955644,2.987909779204821,0.467,0.6814920521663298,1.76144606968724,0.387,50.454,50.867,10.502683468653547,4.629327461812178,8.583796960701438,0.612,1.2418267245955137,3.3863998269998237,0.367,3.3886016474335032,5.1940944030510945,0.652,0.5647669412389172,0.7078852694281167,0.798,1.4675133190477128,2.1753985884758293,0.675,1.3552204769300336,2.3141132757976686,0.586,-2.8,-2.2,-5.0,-9.3,-7.8,-17.1,0.469,0.455,0.163,3.1,8.7,5.9,6.7,2.0,0.1,19.5,20.4
702,75.5,190,79.0,34.5,10,11,11,12,3,3,9,11,11,7,8,7,16,8,12,10.302,3.869418670706306,9.17144480212081,0.52,1.801628479454649,5.142965347472069,0.35,2.0677901912516568,4.028479454648741,0.513,1.379587199394054,1.7782995644764248,0.776,0.5821624692293127,2.4277795767538426,3.0099420459831556,1.0858549517136908,1.1210880207242042,0.0800015238385493,1.220526415451619,1.8144345606582986,-7.024,14.054,2.069911001704223,1.4835069115697785,1.7507290285930697,0.2916114372277978,0.3191819731111532,0.914,0.7444044688505964,1.617117970081424,0.46,1.0317742851732628,2.092179511456164,0.493,52.81,52.499,10.719137507381093,4.401150498104726,9.73458542067468,0.551,1.9221699460942112,5.226766224118555,0.368,2.4800472389950285,4.507819196556126,0.55,0.3733404445798968,0.3989409322082326,0.936,1.1466885083525402,1.7621668984171126,0.651,0.9568182251090497,2.34671136593078,0.408,0.2,-1.6,-1.4,1.7,-2.6,-0.9,0.549,0.561,0.194,2.2,9.5,5.8,6.5,2.0,0.3,10.9,18.2
703,77.0,235,82.25,32.0,13,9,7,9,8,5,15,15,15,14,10,10,13,15,12,8.256,3.145359665136177,8.117423613800225,0.433,0.7434861979310726,2.807693016909148,0.265,2.4029060869244527,5.306632737733032,0.453,1.4890376353008428,2.4958418616658373,0.597,0.8643027050948721,3.9499908609029433,4.814293565997815,1.1524036067931627,1.5476512520562968,0.379747760921221,1.0543047334550348,2.142350575763115,10.255,10.946,3.267208792019325,0.5514189301322123,1.9702384245173425,0.287068281978942,0.45641791595213077,0.629,1.344470874592023,2.7126920027290664,0.496,0.7672364514760931,2.137522819051834,0.359,54.231,54.71,8.118004021202706,3.476073843904222,8.021787607384391,0.506,1.167903491135076,3.3327728020471574,0.35,2.3071467738987392,4.69003838420764,0.492,0.30912081886309634,0.379747760921221,0.814,1.0706634984463534,2.0256625845366476,0.529,0.9294096143301043,2.288722354231403,0.406,-0.5,0.9,0.3,5.6,4.8,10.4,0.463,0.346,0.307,3.4,14.8,9.2,5.9,2.8,1.3,10.3,16.3
704,75.5,180,81.0,27.5,4,12,7,9,7,4,10,7,9,9,5,7,6,9,11,8.755,3.1652845453709664,8.916134963684842,0.435,1.4312770065275353,4.4184241978486725,0.324,1.7319481474671325,4.4966810701480195,0.385,1.2562287395421534,1.7576905396708653,0.715,0.6538567619748094,3.4305479701438197,4.084404732118629,0.72696515583341,1.192790824685964,0.22428545421445478,1.7813735404982993,2.1388676497360275,-17.657,16.152,1.3066838282614692,0.40158131837822936,1.6341270570929485,0.07619748092304865,0.15033557046979867,0.507,0.5766295853636114,1.6578100579203827,0.348,1.080150776868622,2.6854463546933904,0.402,54.385,54.93,9.126379027853632,3.954560349535773,8.306717640633535,0.549,1.2182778081194248,3.281703986892409,0.371,2.7352630620790097,5.02195521572911,0.545,0.1743309666848717,0.22224649553977793,0.784,1.6658292372109957,2.7597305661751323,0.604,0.8940833788458038,2.0389586746768615,0.439,-2.1,-0.3,-2.4,-3.4,-1.6,-5.0,0.465,0.496,0.197,2.5,13.1,7.9,5.2,2.1,0.7,15.5,18.9
705,80.5,205,87.0,29.5,11,6,7,10,9,10,7,13,11,7,6,7,10,6,10,5.282,3.331761291492835,7.9908096015478565,0.486,1.1105870971642786,3.5958643206965357,0.309,2.2211741943285572,4.391559344579479,0.506,1.159683173105992,2.1703851502509224,0.534,0.9497551242517686,3.599867145747155,4.549622269998924,0.7398270753975452,0.8437452821643165,0.0,1.269726101940867,1.9546483891421844,-3.093,9.697,2.647802164580688,0.3182780095531773,1.6895821996493137,0.0,0.0,,1.3205151460185018,2.5411451720176546,0.52,0.8972731120382126,1.8504141725618235,0.485,33.078,33.119,9.724206648751473,3.85518886439808,9.615990820978897,0.505,2.0087563030284734,5.390500920921527,0.373,1.8498143059874999,4.22548990005737,0.438,0.2637760801956581,0.2637760801956581,1.0,0.5799692019686585,1.0584860654005257,0.548,1.006069023823183,2.904918626770132,0.346,-0.8,0.1,-0.8,-0.2,-1.3,-1.4,0.5,0.45,0.272,3.6,13.5,8.6,4.1,1.5,0.0,12.4,16.3
706,73.0,205,75.0,28.0,10,10,10,14,4,6,9,12,5,9,8,7,18,12,11,11.699,4.287095734393468,10.805486909494647,0.48,1.8050929407972496,5.164571469503243,0.35,2.482002793596218,5.640915439991406,0.44,1.3538197055979373,1.9565201819419078,0.692,0.7791984527774793,2.2322511974454495,3.011449650222929,0.6267683822212672,1.464324995565017,0.0506652474720596,1.931449446653057,2.0872095086038676,-7.45,14.096,2.857060993517425,0.8774757351097742,2.079868199563053,0.47634397048816307,0.6016976469324166,0.792,0.9526879409763261,2.230292611296157,0.427,1.0539737115432828,2.8079223523512766,0.375,55.842,56.37,10.009863402519072,3.9995742416178826,8.989604399503284,0.557,2.0127017917331913,4.967181124711727,0.405,1.9878658861096328,4.0224232747915565,0.494,0.1490154337413518,0.22252971438708535,0.67,0.7470640411566436,1.2676246230264325,0.589,1.0937732836615222,2.5332623736029802,0.432,-1.4,-1.6,-3.0,-5.5,-2.7,-8.2,0.503,0.478,0.181,3.0,8.7,5.8,4.2,2.6,0.2,14.2,21.9
707,76.5,190,76.25,30.5,11,8,12,8,8,9,12,9,13,11,10,6,13,11,13,4.205,2.61349172677132,6.05006364022062,0.507,0.9130250318201106,2.5676707679253292,0.356,1.6987696224013578,3.48069579974544,0.488,0.9995757318625373,1.4357233771743745,0.696,0.3903266864658465,2.6893658124301973,3.079692498896044,1.9584217225286382,0.9516737601497178,0.1301578677291799,1.5663979635129404,1.65148359443388,0.821,12.77,2.348748408994485,1.0878235044548157,1.5222740772168013,0.4361476453118372,0.5651251591005517,0.772,0.7382265591854053,1.5663979635129404,0.471,0.5210012728044124,1.3474756045820961,0.387,32.998,33.129,9.016390473603188,3.5970901626973357,7.28207914515983,0.619,1.8222101482085187,4.031513175767454,0.452,1.7782607383259383,3.250565969392376,0.547,0.30426514534094,0.3465241933049594,0.878,0.4327326511515591,0.6964291104470405,0.621,1.0412629418334391,2.210993389477497,0.471,-0.7,-1.5,-2.2,1.7,-3.9,-2.2,0.534,0.424,0.237,1.7,10.7,6.5,9.6,1.7,0.4,19.0,13.3
708,77.5,190,80.0,26.5,11,11,10,9,8,9,4,7,5,11,13,10,11,7,12,9.745,3.369961927267953,8.132204279900225,0.471,0.9208349743993699,2.8727845608507288,0.321,2.448207955888145,5.255743731127741,0.466,1.2948667454378366,1.8141000393855848,0.714,0.918996980438493,2.451608667104399,3.370605647542892,0.42365760798214525,0.7519369665134603,0.07078135259356533,1.2479978994354735,1.7217334208798425,-0.079,11.646,2.923329394774846,0.8234212944728897,1.5062360509386898,0.23434423001181573,0.3317579099382959,0.706,1.2241039779440726,2.5217277143232244,0.485,0.989759747932257,2.4031771038466596,0.412,60.936,60.92,9.827577150361131,4.0051214707813525,8.509389363099148,0.577,1.8154957321076823,4.1724228496388704,0.435,2.1923834537097835,4.338804990151019,0.505,0.30518713066316483,0.32908732764281023,0.927,0.4246881155613921,0.8254760341431385,0.514,1.4597504924491138,3.1824031516743276,0.459,-1.1,-1.6,-2.7,-0.5,-4.1,-4.6,0.501,0.353,0.223,3.7,9.5,6.6,2.2,1.3,0.2,12.3,16.4
709,75.5,195,80.25,32.5,8,16,13,7,11,5,9,5,10,12,8,7,7,6,10,11.877,4.150043096017929,9.748112394414758,0.517,1.787829684537149,4.9010860196517845,0.365,2.3651094638855374,4.850887777969317,0.488,1.3756248922599554,2.0745388726081715,0.663,0.7964144113083952,3.8700594073005745,4.666473818608969,0.48267540079296684,0.5769032656845575,0.1192266749081419,1.2559213928632997,2.0441605714089492,-0.799,13.803,2.99355283571798,1.205723151180831,1.786864333735563,0.049232890880882604,0.07240131011894502,0.68,1.4460955007757286,2.558179624202724,0.565,0.8707464230305121,2.2193414928460613,0.392,58.01,58.242,11.514989183063772,4.87964012224855,9.68716733628653,0.594,1.7547474331238628,4.038322859791903,0.435,3.1258541945674945,5.647882971051819,0.553,0.3836406716802308,0.4326774492634182,0.887,1.442258164211394,2.35568833487861,0.612,1.2989938532330623,2.8614401977954063,0.454,-0.2,-1.0,-1.2,-1.6,-6.6,-8.3,0.538,0.503,0.213,2.9,14.5,8.6,2.7,1.0,0.4,10.5,18.7
710,71.0,165,74.0,29.5,5,13,4,5,6,4,10,9,6,11,11,5,10,11,10,6.756,3.48882228664079,9.866653564585073,0.406,1.0372917997346829,3.8575148626738076,0.269,2.4487790497715323,6.0050115462094045,0.408,1.2766668304426867,1.7141453348400728,0.745,0.6369576966540559,2.0887809616318607,2.7257386582859167,0.804795361863116,0.59834871296746,0.0,2.483172013953717,1.9568722680913069,-9.462,13.564,1.8090699159829018,1.1404706922812362,1.8118213531174765,0.46912003144499587,0.9382400628899917,0.5,0.43610278583009876,1.543556232496438,0.283,1.543556232496438,3.523215250822975,0.438,40.706,41.18,9.918989800874211,4.07557066537154,8.957552209810588,0.553,1.7583292860611948,4.610004856726567,0.381,2.3199611461874694,4.343467702768335,0.534,0.39844584749878587,0.43108305002428365,0.924,0.6309859154929578,0.9288003885381254,0.679,1.2932491500728511,2.9876639145216126,0.433,-3.3,-1.7,-5.1,-11.7,-8.5,-20.1,0.438,0.391,0.174,2.6,8.5,5.6,5.0,1.1,0.0,18.9,21.3
711,72.0,190,73.0,36.5,8,15,9,12,9,10,12,6,10,10,7,11,8,11,11,13.499,4.454670419584998,11.735550173463377,0.467,2.060090331871441,6.363553053610003,0.324,2.394580087713557,5.371997119853376,0.446,1.398442102507037,1.9620344308437523,0.713,1.1198533743536037,3.0527641066727713,4.172617481026375,0.381226680631014,0.2563809087787571,0.10072107130594027,1.3232964587288083,2.0602037312578694,3.833,15.474,2.5457877855599924,1.3489559468482033,1.6037180074621984,0.12646462001701905,0.12646462001701905,1.0,1.1473456830529556,2.6218498396282,0.438,1.1189369640636253,2.6218498396282,0.427,61.108,61.159,9.335012017855101,3.890580290717638,8.90374270344512,0.524,1.5520201442142614,4.324596543435963,0.359,2.340391438708939,4.578230513906375,0.511,0.2023577887146618,0.2023577887146618,1.0,0.8387318301476481,1.424745335927664,0.589,1.297470527641067,2.9511273892640495,0.44,-0.5,-0.5,-1.0,-3.5,-4.8,-8.3,0.491,0.542,0.167,4.2,11.3,7.8,2.1,0.5,0.3,9.5,21.7
712,76.0,195,80.0,32.0,9,7,7,12,9,3,10,7,4,13,9,11,17,8,11,10.811,4.641636118078334,10.863978390893307,0.46,0.7012155122515918,2.044221493343624,0.343,3.94150106116149,8.818676442214935,0.447,1.69523442021995,2.7746092996334175,0.611,1.2857418483503764,3.378077163238662,4.663819011589038,0.4959289986494309,0.7724649473026927,0.20026869004143885,2.4547945205479453,2.062025771537778,-19.406,10.049,4.9646922631680495,0.8751688211460547,2.1890025081998843,0.26147019100906815,0.5251012926876327,0.498,2.2192552575728346,4.349913177696315,0.51,1.459695157244839,3.9436619718309864,0.37,51.83,52.849,9.88204128744158,4.124051543075556,9.336335597646125,0.529,1.6307593331945731,4.410149671706182,0.37,2.4901133417850865,4.924066680542679,0.506,0.25748831576756426,0.2860981286306269,0.9,0.9737932600427636,1.7759276429071509,0.548,1.2609510113720224,2.863100531703533,0.44,-2.3,-0.4,-2.6,-10.7,-6.1,-16.9,0.483,0.188,0.255,5.2,13.4,9.4,3.9,1.4,0.6,16.9,23.5
713,73.0,175,78.25,30.0,8,12,13,5,7,3,9,10,12,5,6,8,13,5,10,11.106,4.035316490084217,9.972290138549308,0.496,1.8246400434664494,5.293262700353166,0.345,2.2097256180385765,4.676174952458571,0.473,0.6693833197500678,1.0535180657430048,0.635,0.8234175495789188,2.587237535052322,3.4106550846312405,0.7967943493615864,0.3887558990493127,0.025853224813624242,1.234175495789188,1.8892004650844676,-7.73,14.459,2.4674001629991857,0.8234175495789188,1.4119804400977998,0.051344743276283626,0.07796794349361588,0.659,1.1809290953545233,2.569138820972562,0.46,0.9755501222493889,2.0309698451507745,0.48,58.896,58.484,10.144039395390191,4.218863278845497,9.420149100608713,0.539,1.708227891389098,4.709117023459409,0.363,2.5106353874563987,4.710074550304356,0.533,0.4653580466452363,0.4921687983038096,0.946,1.0867929690171672,1.6316257437931743,0.666,0.9575268449490459,2.588195061897271,0.37,-0.4,-1.3,-1.7,-1.4,-5.3,-6.8,0.506,0.531,0.106,2.9,9.6,6.2,4.9,0.7,0.1,10.6,18.9
714,77.5,205,80.0,43.0,10,9,12,11,8,11,8,10,7,9,9,12,12,10,12,11.216,5.630539980029188,12.935760555086157,0.54,2.6984151368512688,7.034232019868397,0.384,2.934992446936529,5.907263742734977,0.497,2.1162915738535983,3.00381493714315,0.705,0.8903909670481605,2.860384300899428,3.750775267947588,0.7484445809970044,1.194807849550286,0.13736713000817663,1.6374017461658599,2.3166394112837287,2.833,15.15,3.413882274624267,0.9878894948408736,2.2180915072842255,0.03010983946539673,0.1376449804132422,0.219,1.67468059502778,3.005248739022455,0.557,1.231635814322657,2.7643700232992803,0.446,39.057,39.136,7.766966475878985,3.2395748160261646,7.905764513491416,0.492,1.2935404742436631,4.019419460343418,0.322,1.9431725265739985,3.8834832379394926,0.5,0.2733033524121014,0.37346688470973016,0.732,0.44071954210956665,0.7841373671300084,0.562,1.2248569092395747,2.7287408013082586,0.449,0.7,0.1,0.8,-3.4,1.2,-2.2,0.564,0.544,0.232,3.6,11.5,7.6,5.0,2.1,0.5,10.3,25.6
715,78.0,200,81.0,31.5,13,12,6,12,8,5,9,10,9,12,5,6,16,9,12,7.511,5.206954036675399,11.10931174089069,0.538,1.5317932841152657,3.715170278637771,0.412,3.6732555370326265,7.386520600142891,0.497,2.3681829006906407,3.762800666825435,0.629,1.4384377232674446,3.729130419950193,5.167568143217638,0.4172422005239343,1.2551427694197117,0.09552075870774061,1.7604191474160513,2.3765564766485863,-2.755,11.178,4.924982138604429,1.2060014289116456,2.9283162657775663,0.2286258633007859,0.2286258633007859,1.0,2.2291021671826625,4.275303643724697,0.521,1.2079066444391524,2.878780662062396,0.42,29.393,29.313,8.203322757820763,3.633609661242452,8.528093337427082,0.481,0.9322826049875482,3.308839081636134,0.282,2.7051478866032137,5.221164670965102,0.518,0.32477057960631805,0.4183809231399039,0.776,1.5417050455429335,2.6115375430696277,0.59,0.8348514311056529,2.1893357895814143,0.381,0.2,0.8,1.0,-5.2,1.5,-3.7,0.561,0.334,0.339,5.7,14.5,10.1,2.6,2.2,0.3,12.1,23.7
716,77.5,210,83.0,32.5,10,7,9,9,10,9,12,17,8,11,10,5,13,7,13,8.884,3.123014263800977,7.439744697357055,0.512,1.376377452968246,3.971155032882558,0.347,1.7456494525450925,3.46661494789922,0.504,1.1482976885237233,1.9964384576053036,0.575,0.8501154856568578,3.7310222851078887,4.581137770764746,1.1255884479080345,1.4727980191015213,0.16144322603466574,1.4000740518715729,1.8432260346657239,1.745,12.087,2.5266498580672465,1.3082497311211807,1.5847100516599963,0.182661283213146,0.2517763633478499,0.725,1.0791826083890192,1.9283107357582385,0.56,0.48183084436765,1.286527848793131,0.375,56.717,56.54,7.853272019808986,3.2942341704987625,8.568376370711002,0.459,1.268765475769367,3.937035726918996,0.322,2.0284400424478246,4.631340643792006,0.438,0.27633533781393704,0.5081004598514327,0.544,0.6675627874071455,1.1756632472585782,0.568,1.0825610187477894,2.946586487442519,0.367,-0.6,1.1,0.6,2.3,5.0,7.3,0.527,0.534,0.268,3.4,13.6,8.7,6.2,2.6,0.5,14.4,15.8
717,75.5,200,82.0,25.5,10,10,13,10,6,4,8,17,5,13,6,5,14,9,11,10.068,3.0513011152416363,7.976208178438664,0.46,1.2363250132766863,4.345406266595858,0.285,1.8158258098778546,3.631651619755709,0.5,1.2176314391927776,1.7962825278810408,0.678,0.5030270844397239,2.1984084880636607,2.7014355725033847,0.7349973446627722,1.678090185676393,0.11628647214854113,0.7902283590015933,1.3699734748010612,16.817,12.077,2.4344131704726504,1.198937865108869,1.5634625597450877,0.3084439723844929,0.445246946362188,0.693,0.9074880509824749,1.699415825809878,0.534,0.5998937865108869,1.4869888475836432,0.403,65.905,65.975,10.1279575596817,4.109071618037136,9.586419098143237,0.528,1.9098143236074274,4.899310344827588,0.39,2.2001061007957565,4.6896551724137945,0.469,0.21220159151193635,0.2707692307692308,0.784,0.8666312997347481,1.3691246684350133,0.633,1.1187267904509288,3.0480636604774545,0.367,-0.5,-1.4,-1.9,7.0,2.8,9.8,0.488,0.545,0.225,2.1,8.7,5.4,3.5,3.0,0.4,8.3,15.4
718,74.5,185,78.0,28.0,7,13,15,10,8,4,14,15,13,13,6,5,9,11,12,12.451,4.0768782760629,10.718832436876907,0.491,2.373222789406969,7.072664359861592,0.336,1.7036554866559324,3.645208811538594,0.467,1.4149165781630069,1.9655349618006783,0.72,0.88540203501319,3.5831332377481044,4.468535272761295,1.966494227277399,0.9441517386722866,0.21669056297396744,2.03843913803145,2.273316174057247,-6.275,16.023,1.583747302065847,0.8633389290486143,1.6307513104251603,0.16691219294939877,0.1928123608208572,0.866,0.6244818253451644,1.462879851999041,0.427,0.9113022028846485,1.9904758641954163,0.458,58.378,57.889,8.29518561384719,3.6518164072621744,8.825303598265647,0.47,0.9915527993228419,3.579263763409284,0.277,2.6612309765240374,5.2479745720257736,0.507,0.5320527215878664,0.7971117137970944,0.667,1.041855965727513,1.5710065815612642,0.663,1.087322289208658,2.8798562766674154,0.378,-0.3,0.7,0.5,-3.2,-0.8,-4.0,0.516,0.66,0.183,3.2,13.1,8.1,12.9,1.7,0.6,15.0,22.0
719,77.5,165,84.25,29.5,8,13,12,12,7,12,12,17,5,13,11,9,17,11,12,10.293,4.9041341837940005,11.065060240963858,0.519,1.6761634774391687,5.225608315615404,0.321,3.2253248287266723,5.838128986534374,0.552,2.127285613040397,2.938247106071345,0.724,1.1946137491141038,2.4244088337633443,3.6190225828774483,1.0636428065201986,1.7417568111345187,0.12857717707766236,1.3546893456177656,1.485927994887211,4.293,11.427,4.451689109378693,1.7423104181431612,2.225183085282306,0.7090952043467991,0.9048901488306169,0.784,1.5160878809355067,2.5519489723600284,0.594,1.0001417434443658,2.3879045594141273,0.419,42.33,42.247,7.438918739792175,2.9453452316140796,6.692640897578527,0.556,1.5508793523800508,3.8135725613653046,0.407,1.390489265509977,2.877742798305205,0.483,0.12857717707766236,0.19352853457050206,0.664,0.2266669822709305,0.4188699789334155,0.541,1.033919568253367,2.262693208985254,0.457,1.0,-0.7,0.3,2.9,4.0,6.9,0.551,0.472,0.266,4.4,9.9,7.0,5.6,3.1,0.4,9.9,21.7
720,70.5,180,72.0,30.0,6,13,18,14,9,6,15,12,8,9,12,6,16,15,11,11.072,3.479020038907429,8.964145064608477,0.498,1.966248596327519,5.659607446185965,0.347,1.511000047448084,3.305423315988423,0.457,0.8865832634792097,1.3188036756448989,0.672,1.0371518496844705,2.3972174357010654,3.4343692853855363,1.4250873835544942,1.1981619758759334,0.08577445912310934,1.101807771996141,1.982640883272704,-1.805,15.824,1.7271102535309284,0.5615322567890301,1.5552849257437489,0.3020228699764342,0.5615322567890301,0.538,0.5624179543549434,1.1230645135780601,0.501,0.6483306182485332,1.6199408480554196,0.4,63.227,62.676,9.91409790031272,4.2494096623907085,9.064394664624418,0.547,1.415278575531304,4.205628948879955,0.337,2.834131086859404,4.861446167592061,0.583,0.32701512540685435,0.41368306847916275,0.79,1.2875103707958393,1.8941859723019976,0.68,1.2196055906567107,2.5500031910141043,0.478,0.4,-1.4,-1.0,3.8,-1.0,2.8,0.514,0.631,0.147,3.7,9.5,6.4,8.0,2.1,0.3,10.3,16.9
721,77.0,230,85.0,28.5,10,9,12,6,6,3,9,13,7,6,9,9,12,13,12,4.536,2.4853224769659312,5.597600171416328,0.542,1.0934218984358262,3.0732804799657165,0.356,1.39040068566531,2.52131990572102,0.551,0.7334476108849368,1.0604242554103278,0.692,0.7694450396400259,3.3239598879375807,4.093404927577606,1.0214270409256483,0.9281281910297702,0.1407587777865054,2.524319691450611,1.8943785510433853,-5.977,15.282,1.463895436040283,0.8054424683951147,1.0994214698950078,0.14698950074994646,0.18148703664024,0.81,0.584958217270195,0.9869295050353547,0.593,0.6584529676451683,1.35140347118063,0.487,37.336,38.193,9.474825229754144,3.825413033802006,9.439635535307518,0.502,1.8269316366873514,5.0057340350325985,0.365,2.0043463461890925,4.433901500274921,0.452,0.3577618935407012,0.5747650092948972,0.622,0.6070222292043045,1.250700390123845,0.485,1.0366297489068679,2.609902338124788,0.397,-2.8,-0.1,-2.9,-8.5,-4.3,-12.8,0.561,0.549,0.189,3.3,11.9,8.1,5.9,1.7,0.5,29.4,14.1
